sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,baseline_text,dialect_text_eval,orig_len,para_len,length_ratio,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl
MCQA_0141_2,MCQA,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Sao tác giả thấy cái lá cọ giống như mặt trời?
A. Tại cọ có màu xanh.
B. Tại cọ mọc rất nhiều trên đồi.
C. Tại cọ có trái ăn rất bùi.
D. Tại cái lá cọ hình quạt, cũng có mấy cái gân lá xòe ra như mặt trời.",D,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,1,EXPERT_REVIEW_PASS,rewrite,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Sao tác giả thấy cái lá cọ giống như mặt trời?
A. Tại cọ có màu xanh.
B. Tại cọ mọc rất nhiều trên đồi.
C. Tại cọ có trái ăn rất bùi.
D. Tại cái lá cọ hình quạt, cũng có mấy cái gân lá xòe ra như mặt trời.",49,51,1.0408163265306123,75,2.75642466545105,15.743454088487058,76,3.202608585357666,24.596608937263206,0.4461839199066162,8.853154848776148,1.5623387853146105
MCQA_0141_2,MCQA,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.",D,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,EXPERT_AUTO_PASS,rewrite,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.",49,49,1.0,75,2.75642466545105,15.743454088487058,75,2.75642466545105,15.743454088487058,0.0,0.0,1.0
MCQA_0141_2,MCQA,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì răng mà tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, còn có những gân lá xòe ra như mặt trời.",D,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,0,EXPERT_AUTO_PASS,rewrite,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì răng mà tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, còn có những gân lá xòe ra như mặt trời.",49,50,1.0204081632653061,75,2.75642466545105,15.743454088487058,75,3.183479070663452,24.130559605958624,0.42705440521240234,8.387105517471566,1.5327360482859302
MCQA_0141_2,MCQA,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Tại răng tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có mấy gân lá xòe ra như mặt trời.",D,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,1,EXPERT_REVIEW_PASS,rewrite,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Tại răng tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có mấy gân lá xòe ra như mặt trời.",49,49,1.0,75,2.75642466545105,15.743454088487058,74,3.3172502517700195,27.5843960342955,0.5608255863189697,11.840941945808444,1.7521184283484232
MCQA_0141_2,MCQA,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Tại răng tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.",D,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,EXPERT_AUTO_PASS,rewrite,"Tại sao tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.","Tại răng tác giả thấy lá cọ giống như mặt trời?
A. Vì cọ có màu xanh.
B. Vì cọ mọc rất nhiều trên đồi.
C. Vì cọ có quả ăn rất bùi.
D. Vì lá cọ hình quạt, cũng có những gân lá xòe ra như mặt trời.",49,49,1.0,75,2.75642466545105,15.743454088487058,74,3.2817273139953613,26.62171707275178,0.5253026485443115,10.87826298426472,1.6909705407163365
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chị và em ra vườn chăm cây cối.",C,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,EXPERT_AUTO_PASS,rewrite,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chị và em ra vườn chăm cây cối.",52,52,1.0,71,3.1856536865234375,24.183091401123818,71,3.091032028198242,21.9997706476739,-0.09462165832519531,-2.1833207534499195,0.9097170532404117
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Lúc má đi vắng, hai chị em làm mấy việc gì?
A. Hai chị em phụ ba nấu cơm.
B. Hai chị em phụ ba nấu cơm với chăm bầy vịt xiêm.
C. Chị hái lá cho thỏ, em thì chăm bầy vịt xiêm.
D. Chi với em ra vườn chăm cây cối.",C,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,1,EXPERT_REVIEW_PASS,rewrite,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Lúc má đi vắng, hai chị em làm mấy việc gì?
A. Hai chị em phụ ba nấu cơm.
B. Hai chị em phụ ba nấu cơm với chăm bầy vịt xiêm.
C. Chị hái lá cho thỏ, em thì chăm bầy vịt xiêm.
D. Chi với em ra vườn chăm cây cối.",52,53,1.0192307692307692,71,3.1856536865234375,24.183091401123818,76,3.420034885406494,30.570481466121084,0.23438119888305664,6.387390064997266,1.2641262839001814
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.",C,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,EXPERT_AUTO_PASS,rewrite,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.",52,52,1.0,71,3.1856536865234375,24.183091401123818,71,3.1856536865234375,24.183091401123818,0.0,0.0,1.0
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đạ mần những việc chi?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Khi mẹ đi vắng, hai chị em đạ mần những việc chi?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.",52,52,1.0,71,3.1856536865234375,24.183091401123818,73,3.5616655349731445,35.221811478280564,0.37601184844970703,11.038720077156746,1.4564643905139343
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm chi?
A. Hai chị em giúp bọ nấu cơm.
B. Hai chị em giúp bọ nấu cơm với chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi với em ra vườn chăm cây cối.",C,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,1,EXPERT_REVIEW_PASS,rewrite,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Khi mẹ đi vắng, hai chị em đã làm chi?
A. Hai chị em giúp bọ nấu cơm.
B. Hai chị em giúp bọ nấu cơm với chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi với em ra vườn chăm cây cối.",52,50,0.9615384615384616,71,3.1856536865234375,24.183091401123818,71,3.660731315612793,38.88977317260287,0.47507762908935547,14.706681771479055,1.608139031008898
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm những việc chi?
A. Hai chị em giúp ba nấu cơm.
B. Hai chị em giúp ba nấu cơm và giữ đàn ngan.
C. Chị hái lá cho thỏ, em thì giữ đàn ngan.
D. Chi và em ra vườn chăm cây cối.",C,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,EXPERT_AUTO_PASS,rewrite,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Khi mẹ đi vắng, hai chị em đã làm những việc chi?
A. Hai chị em giúp ba nấu cơm.
B. Hai chị em giúp ba nấu cơm và giữ đàn ngan.
C. Chị hái lá cho thỏ, em thì giữ đàn ngan.
D. Chi và em ra vườn chăm cây cối.",52,52,1.0,71,3.1856536865234375,24.183091401123818,71,3.419797658920288,30.563230198351643,0.23414397239685059,6.380138797227826,1.2638264352311603
MCQA_0151_3,MCQA,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",Nai đứng giữa nước suối.,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",B,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,EXPERT_AUTO_PASS,rewrite,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.","Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",34,34,1.0,58,2.1937217712402344,8.968529894152697,58,2.1937217712402344,8.968529894152697,0.0,0.0,1.0
MCQA_0151_3,MCQA,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",Nai đứng giữa nước suối.,"Thế nào thì được kêu là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng kế bên bờ suối.",B,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,1,EXPERT_REVIEW_PASS,rewrite,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.","Thế nào thì được kêu là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng kế bên bờ suối.",34,34,1.0,58,2.1937217712402344,8.968529894152697,59,2.4538416862487793,11.632951134687438,0.2601199150085449,2.6644212405347414,1.2970856173732432
MCQA_0151_3,MCQA,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",Nai đứng giữa nước suối.,"Như nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",B,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,EXPERT_AUTO_PASS,rewrite,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.","Như nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",34,33,0.9705882352941176,58,2.1937217712402344,8.968529894152697,57,2.2966980934143066,9.941302948482143,0.10297632217407227,0.9727730543294459,1.1084651627201103
MCQA_0151_3,MCQA,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",Nai đứng giữa nước suối.,"A răng thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng trửa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",B,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.","A răng thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng trửa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",34,33,0.9705882352941176,58,2.1937217712402344,8.968529894152697,57,2.956350564956665,19.22767341375051,0.7626287937164307,10.259143519597812,2.1439047024068647
MCQA_0151_3,MCQA,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",Nai đứng giữa nước suối.,"Dư răng thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nác ở suối.
D. Nai đứng cạnh bờ suối.",B,PNT3,Daily Conversation,high,60eb0c6c-808a-4dce-b64c-457d29ee614d,0,EXPERT_AUTO_PASS,rewrite,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.","Dư răng thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nác ở suối.
D. Nai đứng cạnh bờ suối.",34,33,0.9705882352941176,58,2.1937217712402344,8.968529894152697,58,3.0345847606658936,20.792342308306598,0.8408629894256592,11.8238124141539,2.3183668397941997
MCQA_0151_3,MCQA,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",Nai đứng giữa nước suối.,"Như răng thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",B,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,2,REVIEW_PASS,rewrite,"Như thế nào thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.","Như răng thì được gọi là “nai tắm suối”?
A. Nai bơi ở dòng suối.
B. Nai đứng giữa nước suối.
C. Nai uống nước ở suối.
D. Nai đứng cạnh bờ suối.",34,33,0.9705882352941176,58,2.1937217712402344,8.968529894152697,57,2.707038402557373,14.984830697260778,0.5133166313171387,6.016300803108081,1.6708235211470488
NLI_0516,NLI,"Cô ấy gửi cho tôi ảnh cái ví trông như thế nào, cái nhẫn nằm trong cái ví"", Jovani Quiles, quản lý bãi rác, nói.",Jovani là một quản lý siêu thị tại 1 bãi rác.,Jovani là một quản lý siêu thị tại 1 bãi rác.,Contradiction,PNB,Daily Conversation,high,c6ebf7db-5dbe-4587-9564-a75d61cbc2e3,0,EXPERT_AUTO_PASS,rewrite,Jovani là một quản lý siêu thị tại 1 bãi rác.,Jovani là một quản lý siêu thị tại 1 bãi rác.,11,11,1.0,16,4.338086128234863,76.56087134122139,16,4.338086128234863,76.56087134122139,0.0,0.0,1.0
NLI_0729,NLI,"Tôi không thể nói được lúc đó mình cảm thấy thế nào"", Watson nói.",Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Ông Watson đã suy nghĩ rất nhiều nhưng vẫn không rõ cảm xúc của mình như thế nào.,Neutral,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,1,EXPERT_REVIEW_PASS,rewrite,Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Ông Watson đã suy nghĩ rất nhiều nhưng vẫn không rõ cảm xúc của mình như thế nào.,19,18,0.9473684210526315,22,2.979121685028076,19.67053213237298,21,2.8363659381866455,17.053678669287486,-0.14275574684143066,-2.6168534630854943,0.8669658021717277
NLI_0729,NLI,"Tôi không thể nói được lúc đó mình cảm thấy thế nào"", Watson nói.",Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Ông Watson đã suy nghĩ nhiều dữ lắm nhưng hông biết rõ cảm xúc của ổng như nào.,Neutral,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,1,EXPERT_REVIEW_PASS,rewrite,Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Ông Watson đã suy nghĩ nhiều dữ lắm nhưng hông biết rõ cảm xúc của ổng như nào.,19,18,0.9473684210526315,22,2.979121685028076,19.67053213237298,23,4.500933647155762,90.10121478517557,1.5218119621276855,70.43068265280259,4.580517404350774
NLI_0729,NLI,"Tôi không thể nói được lúc đó mình cảm thấy thế nào"", Watson nói.",Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Neutral,PNT1,Daily Conversation,high,56164f4c-6810-404e-94aa-34d47c343da0,0,EXPERT_AUTO_PASS,rewrite,Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,Ông Watson đã suy nghĩ rất nhiều nhưng không biết rõ cảm xúc của ông ấy như thế nào.,19,19,1.0,22,2.979121685028076,19.67053213237298,22,2.979121685028076,19.67053213237298,0.0,0.0,1.0
QA_0268,QA,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,EXPERT_AUTO_PASS,rewrite,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,19,19,1.0,21,4.642796039581299,103.83426680146997,21,4.642796039581299,103.83426680146997,0.0,0.0,1.0
QA_0268,QA,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),Mấy toán hạng được bỏ trong chỉ thị như răng thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),PNT3,Daily Conversation,high,60eb0c6c-808a-4dce-b64c-457d29ee614d,0,EXPERT_AUTO_PASS,rewrite,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,Mấy toán hạng được bỏ trong chỉ thị như răng thì được gọi là giá trị tức thời?,19,18,0.9473684210526315,21,4.642796039581299,103.83426680146997,20,6.01838493347168,410.9144054130815,1.3755888938903809,307.0801386116116,3.957406529375756
QA_0572,QA,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,Anh quốc đã chịu ảnh hưởng như thế nào từ các chiến dịch quân sự thường xuyên của vua Edward I?,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,1,EXPERT_REVIEW_PASS,rewrite,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu ảnh hưởng như thế nào từ các chiến dịch quân sự thường xuyên của vua Edward I?,21,21,1.0,24,3.6090927124023438,36.93252918365634,24,3.3973500728607178,29.884802478270544,-0.21174263954162598,-7.047726705385799,0.8091729198848203
