sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,sample_group,orig_text_eval,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl,orig_len,para_len,length_ratio
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai chộ hình như ông ni đang rất đau khổ không hè ? tao thấy là hình như ông ơ đang rất đau khổ, mà không nói ra được",Sadness,PNT3,Daily Conversation,high,2fdf203d-4d50-4041-9bef-98014b83a48a,0,unknown,qualification,SENT_0237,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",39,3.525766372680664,33.979804834285595,34,4.791135311126709,120.43802570506875,1.265368938446045,86.45822087078315,3.544400160401948,38,30,0.7894736842105263
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"mẹ, thiệt chơ tụi ni nuôi làm chi rứa he ?",Anger,PNT3,Daily Conversation,high,2fdf203d-4d50-4041-9bef-98014b83a48a,0,unknown,qualification,SENT_0343,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",15,6.055375576019287,426.39902063181165,17,6.38383674621582,592.1954581681374,0.3284611701965332,165.79643753632575,1.3888293113118761,12,11,0.9166666666666666
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tao đã từng viết như ri . chừ không muốn ai đọc chỉ có đốt mà lười đốt,Sadness,PNT3,Daily Conversation,high,2fdf203d-4d50-4041-9bef-98014b83a48a,0,unknown,qualification,SENT_0462,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,24,4.8982319831848145,134.05256285980548,23,5.973451137542725,392.8591448376592,1.0752191543579102,258.80658197785374,2.9306350916134156,20,18,0.9
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác, vì lợi ích cá nhân mà ãnh hưỡng khũng khiếp tới các em, quá dã man. Các người gây nên họa thì mai ni đơì con cháu sẽ phải gánh nghiệp đó thôi, gieo nhân nào gặt quả nấy, đừng tưởng bây chừ sống như thế là không răng, đời còn dài lắm",Other,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,0,finalized,qualification,SENT_0534,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",90,4.527426242828369,92.52013003372527,94,4.737527370452881,114.15159782319098,0.21010112762451172,21.631467789465717,1.233802825196859,77,69,0.8961038961038961
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,"em  củng thắc mắc tại sao khúc xương tự tạo nhỉ ? xong nó lại tự to lên được, nó nhờ lực chi rứa",Surprise,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,0,finalized,qualification,SENT_0572,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,30,5.573439121246338,263.3381956842804,33,5.45576810836792,234.1046197447965,-0.11767101287841797,-29.23357593948387,0.8889884702691121,24,24,1.0
SENT_0626,SENT,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,"năm mô củng đi cho có không khí xuân vậy, chả đi thì thấy thíu thíu. Nhà tau cách chợ 10km",Enjoyment,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,0,finalized,qualification,SENT_0626,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",28,4.888733386993408,132.78527992937808,31,6.071703910827637,433.41855933314736,1.1829705238342285,300.6332794037693,3.2640557715709244,23,21,0.9130434782608695
MCQA_0092_2,MCQA,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và các bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan đến trường.",Góp tiền mua tặng Lan một tấm áo mới.,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và mấy bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày tới nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một cái áo mới.
D. Góp sách cho Lan tới trường.",C,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,0,unknown,rewrite,MCQA_0092_2,"Khi đã hiểu hoàn cảnh gia đình Lan, cô và các bạn đã làm gì?
A. Mua bánh giúp gia đình Lan.
B. Hàng ngày đến nhà giúp Lan cắt lá để gói bánh.
C. Góp tiền mua tặng Lan một tấm áo mới.
D. Góp sách cho Lan đến trường.",68,3.199390172958374,24.51757415755782,68,3.291826009750366,26.8919237651491,0.09243583679199219,2.374349607591281,1.0968427623521375,51,51,1.0
MCQA_0072_2,MCQA,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.,"Việc lặp đi lặp lại nhiều lần mấy cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng chi?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc làm bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc làm bài thơ có nhịp điệu với gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",C,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,rewrite,MCQA_0072_2,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",126,2.4474406242370605,11.558725707316775,126,2.702639579772949,14.919059845782451,0.25519895553588867,3.360334138465676,1.2907183908982764,89,89,1.0
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"Cái công ty thực phẩm cung cấp cho các trường mầm non thiệt độc ác dữ. Vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em, quá dã man. Tụi mầy gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi. Gieo nhân nào gặt quả nấy, đừng tưởng bây giờ sống như thế là không sao, đời còn dài lắm.",Other,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,qualification,SENT_0534,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",90,4.527426242828369,92.52013003372527,93,4.192184925079346,66.16720352004849,-0.33524131774902344,-26.352926513676778,0.7151654834026859,77,70,0.9090909090909091
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,Em cũng thắc mắc tại sao khúc xương tự teo nhỉ? Xong nó lại tự to lên được nhờ lực gì vậy?,Surprise,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,qualification,SENT_0572,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,30,5.573439121246338,263.3381956842804,29,4.924374103546143,137.60318933621448,-0.6490650177001953,-125.7350063480659,0.522534108577203,24,22,0.9166666666666666
SENT_0626,SENT,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,"Năm nào cũng đi cho có không khí xuân vậy, không đi thì thấy thiếu thiếu. Nhà tao cách chợ 10km.",Enjoyment,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,qualification,SENT_0626,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",28,4.888733386993408,132.78527992937808,29,4.750437259674072,115.63483592500633,-0.13829612731933594,-17.15044400437175,0.8708407738154921,23,21,0.9130434782608695
SENT_0237,SENT,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",,"có ai chộ hình như ngài đàn ông ni đang rất đau khổ không hè? tui chộ hình như ông ni đang rất đau khổ, mà nỏ thể hoặc nỏ muốn nói ra.",Sadness,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,qualification,SENT_0237,"có ai nhìn thấy hình như người đàn ông này đang rất đau khổ không nhỉ ? mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",39,3.525766372680664,33.979804834285595,42,4.664765357971191,106.14067723601347,1.1389989852905273,72.16087240172789,3.123639990095459,38,33,0.868421052631579
SENT_0343,SENT,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",,"moá, thật chư bọn ni nuôi mần chi rứa hè?",Anger,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,qualification,SENT_0343,"móa , thiệt chứ tụi này nuôi làm gì vậy nhỉ ?",15,6.055375576019287,426.39902063181165,17,7.452226638793945,1723.6969260140768,1.3968510627746582,1297.297905382265,4.042450480913416,12,10,0.8333333333333334
SENT_0462,SENT,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,,tau đạ từng viết a ri. chừ nỏ muốn ai đọc chỉ có đốt mà nhác đốt,Sadness,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,qualification,SENT_0462,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,24,4.8982319831848145,134.05256285980548,24,6.297439098358154,543.179099214256,1.3992071151733398,409.12653635445054,4.0519859346689415,20,17,0.85
MCQA_0048_5,MCQA,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",Người mẹ đã tạo gió làm dịu đi cái hè oi bức.,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã mần chi?
A. Người mẹ đã tạo gió làm dịu đi kì hè oi bức.
B. Người mẹ đã thức thâu đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",A,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,rewrite,MCQA_0048_5,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",74,2.6129088401794434,13.638665906349102,76,3.129533529281616,22.86331198901544,0.5166246891021729,9.224646082666338,1.6763598541094888,57,57,1.0
MCQA_0010_1,MCQA,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.","Vì nhiều quá, nuôi không xuể.","Tại răng bố muốn cho bớt chó con đi? 
A. Tại bố nỏ thích chó con. 
B. Tại bố thích đem cho ngài khác. 
C. Tại nhà hàng xóm xin từ trước. 
D. Tại nhiều quá, nuôi nỏ xuể.",D,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,qualification,MCQA_0010_1,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.",55,3.6045453548431396,36.76496504366911,61,4.243833065032959,69.67440718427713,0.6392877101898193,32.90944214060802,1.8951305162814236,39,39,1.0
MCQA_0010_3,MCQA,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",Bán chó con.,"Giang đạ đưa ra ý kiến chi với chị khi bố bảo phải cho bớt đi? 
A. Giự chó con lại nuôi. 
B. Bán chó con. 
C. Nuôi thêm mèo. 
D. Cho chó con.",B,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,qualification,MCQA_0010_3,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",50,3.8307950496673584,46.099174801930914,55,4.382123947143555,80.0077853763748,0.5513288974761963,33.908610574443884,1.7355578645417225,34,34,1.0
QA_10410,QA,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đạ tập trung vô mần nhửng việc chi?",bành trướng các tiền đồn của họ tại châu Phi,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,qualification,QA_10410,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",26,3.954017400741577,52.144431683523266,30,5.4243550300598145,226.86497802747039,1.4703376293182373,174.72054634394712,4.350703818278563,18,18,1.0
MCQA_0010_1,MCQA,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.","Vì nhiều quá, nuôi không xuể.","Sao ba muốn cho bớt mấy con chó con đi?
A. Tại ba hổng thích chó con.
B. Tại ba thích đem cho người ta.
C. Tại nhà hàng xóm xin hồi trước rồi.
D. Tại nhiều quá chừng, nuôi hổng xuể.",D,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,qualification,MCQA_0010_1,"Vì sao cha muốn cho bớt chó con đi?
A. Vì cha không thích chó con.
B. Vì bố thích đem cho người khác.
C. Vì nhà hàng xóm xin từ trước.
D. Vì nhiều quá, nuôi không xuể.",55,3.6045453548431396,36.76496504366911,62,4.319826126098633,75.17555608837397,0.7152807712554932,38.41059104470486,2.0447607117015094,39,42,1.0769230769230769
MCQA_0010_3,MCQA,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",Bán chó con.,"Giang nói gì với chị lúc ba kêu phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",B,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,qualification,MCQA_0010_3,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",50,3.8307950496673584,46.099174801930914,47,3.7861275672912598,44.085351744697036,-0.04466748237609863,-2.0138230572338784,0.9563154207014237,34,30,0.8823529411764706
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, cậu bé lại quay về huổi bà điều chi?
A. Bát mô là bát tương, bát mô là bát mắm.
B. Bát mô đựng mắm, bát mô đựng tương.
C. Đồng mô mua mắm, đồng mô mua tương.
D. Chọn mắm và tương răng là ngon.",C,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,rewrite,MCQA_0036_5,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.",80,2.469477891921997,11.81627586774381,79,3.2018229961395264,24.577293694395934,0.7323451042175293,12.761017826652123,2.0799525983890814,51,49,0.9607843137254902
MCQA_0043_3,MCQA,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.,"Theo lời người cha đã mất, hai người coan đã làm chi?
A. Hai người coan rời bỏ mảnh đất quê hưng, theo đủi điều hão huyền.
B. Hai người coan đào bới cả đám ruộng mà chẳng thấy kho báu mô.
C. Hai người coan thay phin nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người coan bán mảnh ruộng, lên thành phố kiếm sống.",B,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,rewrite,MCQA_0043_3,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",98,3.020037889480591,20.492068103300454,106,3.672393321990967,39.3459608167897,0.652355432510376,18.853892713489245,1.9200580741019808,68,68,1.0
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"kì công ty thực phẩm cung cấp cho mấy trường mầm non thiệt quá độc ác . vì lợi ích cá nhân mà ảnh hưởng tới các em . quá dã man . mấy người gây nên họa thì mai rồi đời con đời cháu cũng phải gánh nghiệp nớ thôi . gieo nhân nào gặt quả nấy , đừng tưởng chừ sống nhé nhỉ rứa là không răng . đời còn dài lắm",Other,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,qualification,SENT_0534,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",90,4.527426242828369,92.52013003372527,90,4.941568851470947,139.9897004195106,0.4141426086425781,47.46957038578533,1.5130728887700635,77,74,0.961038961038961
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,em cũng thắc mắc vì răng khúc xương tư tao hè? xong hắn lại tự to lên được nhờ lực chi rứa,Surprise,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,qualification,SENT_0572,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,30,5.573439121246338,263.3381956842804,28,6.469554901123047,645.1964868129749,0.896115779876709,381.8582911286945,2.450068001477877,24,22,0.9166666666666666
SENT_0626,SENT,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,"năm mô cũng đi cho có không khí xuân cũng được, không đi thì thấy thiếu thiếu . nhà tau cách chợ 10km",Enjoyment,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,qualification,SENT_0626,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",28,4.888733386993408,132.78527992937808,28,5.736833572387695,310.08100580356717,0.8481001853942871,177.2957258741891,2.335206176230407,23,23,1.0
MCQA_0010_3,MCQA,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",Bán chó con.,"Giang đã nói ý kiến chi với chị khi ba bảo phải cho bớt chó con đi?

A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",B,PNT3,Daily Conversation,high,eb02b7a5-f3df-407d-8da3-21f0b73659ef,0,unknown,qualification,MCQA_0010_3,"Giang đã đưa ra ý kiến gì với chị khi bố bảo phải cho bớt đi?
A. Giữ chó con lại nuôi.
B. Bán chó con.
C. Nuôi thêm mèo.
D. Cho chó con.",50,3.8307950496673584,46.099174801930914,51,3.996248245239258,54.39369493634111,0.16545319557189941,8.294520134410199,1.1799277355841686,34,35,1.0294117647058822
MCQA_0025_10,MCQA,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Thôi cô ạ, cứ để bạn Lan viết trước.","Mai đã nói chi khi biết cô cũng quyết định cho miềng viết bút mực?
A. Dạ thôi cô, em không thích viết bút mực.
B. Dạ thôi cô, cứ để bạn Lan viết trước.
C. Dạ thôi cô, rứa thì em không cho Lan mượn bút nữa.
D. Dạ thôi cô, em nhường bạn Lan viết bút mực.",B,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,qualification,MCQA_0025_10,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.",91,2.4825801849365234,11.972114871245452,91,3.02223539352417,20.53714902042619,0.5396552085876465,8.56503414918074,1.7154152997439227,59,59,1.0
QA_10410,QA,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,"Trong giai đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vô làm những việc chi?",bành trướng các tiền đồn của họ tại châu Phi,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,unknown,qualification,QA_10410,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",26,3.954017400741577,52.144431683523266,26,3.563077926635742,35.271593618818535,-0.39093947410583496,-16.87283806470473,0.676421095791974,18,18,1.0
MCQA_0048_5,MCQA,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",Người mẹ đã tạo gió làm dịu đi cái hè oi bức.,"Để con có giấc ngủ ngon trong đêm, người mẹ đã mằn chi?

A. Người mẹ đã tạo gió làm dịu đi cái nắng hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.
",A,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,finalized,rewrite,MCQA_0048_5,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",74,2.6129088401794434,13.638665906349102,76,3.097864866256714,22.15060624860376,0.4849560260772705,8.51194034225466,1.6241035890682065,57,57,1.0
MCQA_0055_0,MCQA,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ","Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.","Khi thấy Vịt con kêu khốc, Gà con đã mằn chi?

A. Gà con sợ quá khốc ầm lên.
B. Gà con vội vàng nằm giả bộ chết.
C. Gà con bay lên cành cây để trốn, bỏ mặc Vịt con.
D.
",C,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,0,rewrite_completed,rewrite,MCQA_0055_0,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ",70,2.8729588985443115,17.689281630278067,70,3.618288040161133,37.27370208884466,0.7453291416168213,19.58442045856659,2.107134866632723,43,42,0.9767441860465116
