sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,sample_group
QA_10410,QA,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,"Trong giai đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vô làm những việc chi?",bành trướng các tiền đồn của họ tại châu Phi,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,unknown,qualification,QA_10410
MCQA_0012_0,MCQA,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",Nghỉ học mấy ngày liền.,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học luôn.
B. Xin ba mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",C,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,0,finalized,qualification,MCQA_0012_0
MCQA_0012_5,MCQA,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.,"Tại sao thầy giáo hông trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm với hoàn cảnh của An. An cũng đã thành thật nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",C,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,0,finalized,qualification,MCQA_0012_5
MCQA_0012_0,MCQA,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",Nghỉ học mấy ngày liền.,"An đã làm chi sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin ba mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",C,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,0,finalized,qualification,MCQA_0012_0
MCQA_0012_5,MCQA,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.,"Tại răng thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu với thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",C,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,0,finalized,qualification,MCQA_0012_5
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.",C,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,rewrite_completed,rewrite,MCQA_0144_3
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Lúc má đi vắng, hai chị em làm mấy việc gì?
A. Hai chị em phụ ba nấu cơm.
B. Hai chị em phụ ba nấu cơm với chăm bầy vịt xiêm.
C. Chị hái lá cho thỏ, em thì chăm bầy vịt xiêm.
D. Chi với em ra vườn chăm cây cối.",C,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,rewrite,MCQA_0144_3
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, thằng nhỏ lại quay về hỏi bà điều gì?
A. Chén nào là chén tương, chén nào là chén mắm.
B. Chén nào đựng mắm, chén nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.",C,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,0,rewrite_completed,rewrite,MCQA_0036_5
MCQA_0043_3,MCQA,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.,"Theo lời người ba đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ miếng đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ miếng ruộng.
D. Hai người con bán miếng ruộng, lên thành phố kiếm sống.",B,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,0,unknown,rewrite,MCQA_0043_3
MCQA_0055_0,MCQA,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ","Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.","Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc váng lên.
B. Gà con vội vàng nằm giả bộ chết.
C. Gà con bay lên cành cây để bỏ trốn, kệ Vịt con.
D. ",C,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,0,rewrite_completed,rewrite,MCQA_0055_0
MCQA_0081_4,MCQA,"Vì sao bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",Vì làng xôn xao.,"Vì sao bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặc.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",C,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,0,unknown,rewrite,MCQA_0081_4
MCQA_0091_1,MCQA,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà trú mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",Vào nhà lấy cho ông lão áo mưa.,"Thấy ông lão đang đục mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà đục mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",B,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,0,rewrite_completed,rewrite,MCQA_0091_1
QA_0268,QA,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),Mấy toán hạng được chứa trong chỉ thị như răng thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),PNT3,Daily Conversation,high,60eb0c6c-808a-4dce-b64c-457d29ee614d,0,unknown,qualification,QA_0268
MCQA_0048_5,MCQA,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",Người mẹ đã tạo gió làm dịu đi cái hè oi bức.,"Để có giấc ngủ ngon trong đêm cho con, má đã làm gì?
A. Má đã tạo gió làm dịu đi cái hè nóng nực.
B. Má đã thức trắng đêm để đắp mền cho con.
C. Má nấu cháo cho con ăn.
D. Má đã đi mua thuốc về cho con.",A,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,finalized,rewrite,MCQA_0048_5
SENT_0534,SENT,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",,"ci công ty thực phẩm cung cấp cho các nhà trường mầm non ni thật quá độc ác. vì lợi ích cá nhân mà hấn làm ảnh hưởng khủng khiếp tới các em. quá dạ man. các người gây nên họa thì sau ni đời con cháu cũng sẽ phải gánh ci nghiệp nớ thôi. gieo nhân mô gặt quả nớ, đừng có mà tưởng giừ sống nhé nhỉ rứa là không can chi. đời còn dài lắm. ",Other,PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,0,unknown,qualification,SENT_0534
SENT_0572,SENT,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,em cũng thắc mắc tại răng khúc xương tư tao hè? xong hấn lại tự to lên được hấn nhờ lực chi rứa,Surprise,PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,0,unknown,qualification,SENT_0572
SENT_0626,SENT,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,"năm mô cũng đi cho có ci không khí xuân,  khung đi thì thấy thiếu thiếu . nhà tau cách chợ có 10km",Enjoyment,PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,0,unknown,qualification,SENT_0626
MCQA_0025_10,MCQA,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Thôi cô ạ, cứ để bạn Lan viết trước.","Mai đã nói chi khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, rứa thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực đó.",B,PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,0,unknown,qualification,MCQA_0025_10
QA_0268,QA,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),Các toán hạng được chứa trong chỉ thị a răng thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),PNT2,Daily Conversation,high,7fc87026-860f-4cf9-bb3d-46d0d55f71d9,0,unknown,qualification,QA_0268
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, thằng bé lại quay về hỏi bà cấy chi?
A. Chén mô là chén tương, chén mô là chén mắm.
B. Chén mô đựng mắm, Chén mô đựng tương.
C. Đồng mô mua mắm, đồng mô mua tương.
D. Chọn mắm với tương như răng là ngon.",C,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,send_to_expert,rewrite,MCQA_0036_5
MCQA_0056_1,MCQA,"Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D. ","Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.","Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói răng ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển với nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D.",B,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,send_to_expert,rewrite,MCQA_0056_1
SENT_0070,SENT,xem cái này mới biết vốn tiếng anh của mình cũng khá !,,xem cái này mới biết trình độ tiếng anh của mình cũng khá !,Surprise,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,SENT_0070
MCQA_0055_0,MCQA,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ","Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.","Khi thấy Vịt con kêu khóc, Gà con đã làm chi?
A. Gà con sợ quá khóc ầm lên.
B. Gà con quíu quắn nằm giả đò chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ lơ Vịt con.
D.",C,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,finalized,rewrite,MCQA_0055_0
QA_10410,QA,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,"Hồi lúc mất mát lãnh thổ, Bồ Đào Nha tập trung làm mấy chuyện gì?",bành trướng các tiền đồn của họ tại châu Phi,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,rewrite_completed,rewrite,QA_10410
MCQA_0048_5,MCQA,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đã làm gì?
A. Người mẹ đã tạo gió làm dịu đi cái hè oi bức.
B. Người mẹ đã thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đã đi mua thuốc về cho con.",Người mẹ đã tạo gió làm dịu đi cái hè oi bức.,"Để có giấc ngủ ngon trong đêm cho con, người mẹ đạ mần chi?
A. Người mẹ đạ tạo gió mần dịu đi cái hè oi bức.
B. Người mẹ đạ thức trắng đêm để đắp chăn cho con.
C. Người mẹ nấu cháo cho con ăn.
D. Người mẹ đạ đi mua thuốc về cho con.",A,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0048_5
SENT_0018,SENT,"thời buổi bây chừ chuyện gì cũng có thể xảy ra , vậy nên thôi trất , đừng nên tin ai",,"thời buổi bây giờ chuyện gì cũng có thể xảy ra, nên thôi, đừng nên tin ai
",Fear,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,qualification,SENT_0018
MCQA_0055_0,MCQA,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ","Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.","Khi thấy Vịt con kêu khóc, Gà con đạ mần chi?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cí cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0055_0
MCQA_0091_1,MCQA,"Thấy ông lão đang trú mưa trước cửa nhà mình, Hoa đã làm gì?
A. Mời ông lão vào trong nhà trú mưa.
B. Vào nhà lấy cho ông lão áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cái bánh.",Vào nhà lấy cho ông lão áo mưa.,"Chộ ông lão đang trú mưa trước cửa nhà mình, Hoa đạ mần chi?
A. Mời ông lão vô trong nhà trú mưa.
B. Vô nhà lấy cho ông lão cí áo mưa.
C. Mặc kệ ông lão đứng đó.
D. Đưa cho ông lão một cấy bánh.",B,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,unknown,rewrite,MCQA_0091_1
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0036_5
MCQA_0081_4,MCQA,"Vì sao bà lão trong bài thơ này vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",Vì làng xôn xao.,"Vì răng bà lão trong bài thơ ni vui?
A. Vì đàn con đi lính mới về.
B. Vì có cơm ăn áo mặt.
C. Vì làng xôn xao.
D. Vì nồi cơm nấu dở.",C,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,rewrite_completed,rewrite,MCQA_0081_4
MCQA_0072_2,MCQA,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng gì?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.,"Việc lặp đi lặp lại nhiều lần những cụm từ ""Ai trồng cây"", ""Người đó có"", ""Em trồng cây"" có tác dụng chi?
A. Tạo nên thông điệp nhắc nhở mọi người có ý thức trồng cây xanh.
B. Tạo thành điệp khúc khiến bài thơ có vẫn điệu, dễ nhớ, dễ thuộc.
C. Tạo điệp khúc khiến bài thơ có nhịp điệu và gửi gắm thông điệp: mọi người hãy có ý thức trồng cây xanh để bảo vệ môi trường sống.
D. Tất cả các ý trên.",C,PNT2,Daily Conversation,high,e686d659-713a-4b20-a76a-7bb2177c8cfb,0,unknown,rewrite,MCQA_0072_2
MCQA_0144_3,MCQA,"Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chi và em ra vườn chăm cây cối.","Chị hái lá cho thỏ, em thì chăm đàn ngan.","Khi mẹ đi vắng, hai chị em đã làm những việc gì?
A. Hai chị em giúp bố nấu cơm.
B. Hai chị em giúp bố nấu cơm và chăm đàn ngan.
C. Chị hái lá cho thỏ, em thì chăm đàn ngan.
D. Chị và em ra vườn chăm cây cối.",C,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,unknown,rewrite,MCQA_0144_3
MCQA_0012_0,MCQA,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",Nghỉ học mấy ngày liền.,"An đã xin làm gì sau khi bà mất?
A. An xin nghỉ học hẳn luôn.
B. Xin bố mẹ cho đi du lịch.
C. Nghỉ học mấy ngày liền.
D. Xin được đi học để đỡ buồn.",C,PNB,Daily Conversation,high,c6ebf7db-5dbe-4587-9564-a75d61cbc2e3,0,unknown,qualification,MCQA_0012_0
MCQA_0012_5,MCQA,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.,"Tại sao thầy giáo không trách An khi biết bạn chưa làm bài tập?
A. Vì đây là lần đầu tiên An mắc lỗi.
B. Vì cả lớp đã kể cho thầy nghe.
C. Vì thầy hiểu và thông cảm hoàn cảnh của An. An cũng đã thành thực nhận lỗi.
D. Vì An đã mắc lỗi quá nhiều lần.",C,PNB,Daily Conversation,high,c6ebf7db-5dbe-4587-9564-a75d61cbc2e3,0,unknown,qualification,MCQA_0012_5
QA_0268,QA,Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),Các toán hạng được chứa trong chỉ thị như thế nào thì được gọi là giá trị tức thời?,các chỉ thị thực (như cộng hay so sánh),PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,unknown,rewrite,QA_0268
MCQA_0055_0,MCQA,"Khi thấy Vịt con kêu khóc, Gà con đã làm gì?
A. Gà con sợ quá khóc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ","Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.","Khi thấy Vịt con khóoc , Gà con đạ mần chi?
A. Gà con sợ quá khóoc ầm lên.
B. Gà con vội vàng nằm giả vờ chết.
C. Gà con bay lên cành cây để bỏ trốn, bỏ mặc Vịt con.
D. ",C,PNT3,Daily Conversation,high,60eb0c6c-808a-4dce-b64c-457d29ee614d,0,unknown,rewrite,MCQA_0055_0
MCQA_0043_3,MCQA,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều hão huyền.
B. Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",Hai người con đào bới cả đám ruộng mà chẳng thấy kho báu đâu.,"Theo lời người cha đã mất, hai người con đã làm gì?
A. Hai người con rời bỏ mảnh đất quê hương, theo đuổi điều viển vông.
B. Hai người con đào bới cả mảnh ruộng mà chẳng thấy kho báu đâu.
C. Hai người con thay phiên nhau cấy cày, làm giàu từ mảnh ruộng.
D. Hai người con bán mảnh ruộng, lên thành phố kiếm sống.",B,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,0,unknown,rewrite,MCQA_0043_3
MCQA_0056_1,MCQA,"Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D. ","Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.","Câu văn “Tâm hồn cô cũng bay ra biển cả, bay tới với chim seo cờ.” ý là gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.",B,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,0,finalized,rewrite,MCQA_0056_1
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, cậu bé lại quay về hỏi bà điều chi?
A. Bát mô là bát tương, bát mô là bát mắm.
B. Bát mô đựng mắm, bát mô đựng tương.
C. Đồng mô mua mắm, đồng mô mua tương.
D. Chọn mắm và tương như răng là ngon.",C,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,finalized,rewrite,MCQA_0036_5
MCQA_0056_1,MCQA,"Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D. ","Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.","Câu văn “Tâm hồn cô cũng bay ra biển cả, bay đến với chim seo cờ.” ý nói gì ?
A. Bạn gái mơ ước mình biết bay.
B. Bạn gái luôn nghĩ về biển cả và chim seo cờ, mơ ước được ra biển và nhìn thấy chim seo cờ.
C. Bạn gái mơ ước được bay ra biển cả.
D.",B,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,rewrite_completed,rewrite,MCQA_0056_1
