sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,baseline_text,dialect_text_eval,orig_len,para_len,length_ratio,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl
NLI_3719,NLI,"Chúng tôi đang tấn công và sẽ giành lại thế đa số tại Hạ viện vào năm 2022"", Stefanik tuyên bố.",Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Neutral,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,EXPERT_AUTO_PASS,rewrite,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,19,19,1.0,21,6.236795902252197,511.2178918984506,21,6.236795902252197,511.2178918984506,0.0,0.0,1.0
NLI_3719,NLI,"Chúng tôi đang tấn công và sẽ giành lại thế đa số tại Hạ viện vào năm 2022"", Stefanik tuyên bố.",Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Tại nắm chắc cú phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Neutral,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,EXPERT_AUTO_PASS,rewrite,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Tại nắm chắc cú phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,19,20,1.0526315789473684,21,6.236795902252197,511.2178918984506,23,5.520026206970215,249.6415794534041,-0.7167696952819824,-261.5763124450465,0.4883271564035819
NLI_3719,NLI,"Chúng tôi đang tấn công và sẽ giành lại thế đa số tại Hạ viện vào năm 2022"", Stefanik tuyên bố.",Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Neutral,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,EXPERT_AUTO_PASS,rewrite,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,19,19,1.0,21,6.236795902252197,511.2178918984506,21,6.236795902252197,511.2178918984506,0.0,0.0,1.0
NLI_3719,NLI,"Chúng tôi đang tấn công và sẽ giành lại thế đa số tại Hạ viện vào năm 2022"", Stefanik tuyên bố.",Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại vơ trời ghế ở Hạ viện.,Neutral,PNT2,Daily Conversation,high,ebf2c246-0938-4917-88ca-3623a993b48d,0,EXPERT_AUTO_PASS,rewrite,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại vơ trời ghế ở Hạ viện.,19,18,0.9473684210526315,21,6.236795902252197,511.2178918984506,21,6.93166446685791,1024.197304134481,0.6948685646057129,512.9794122360305,2.003445732955547
NLI_3719,NLI,"Chúng tôi đang tấn công và sẽ giành lại thế đa số tại Hạ viện vào năm 2022"", Stefanik tuyên bố.",Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng bưa Stefanik mì tuyên bố treng lại số lượng lớn ghế ở Hạ viện.,Neutral,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,0,EXPERT_AUTO_PASS,rewrite,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng bưa Stefanik mì tuyên bố treng lại số lượng lớn ghế ở Hạ viện.,19,19,1.0,21,6.236795902252197,511.2178918984506,24,7.2510528564453125,1409.5881611906007,1.0142569541931152,898.37026929215,2.757313825531373
NLI_3719,NLI,"Chúng tôi đang tấn công và sẽ giành lại thế đa số tại Hạ viện vào năm 2022"", Stefanik tuyên bố.",Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Neutral,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,EXPERT_AUTO_PASS,rewrite,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,Do nắm chắc phần thắng nên Stefanik mới tuyên bố giành lại số lượng lớn ghế ở Hạ viện.,19,19,1.0,21,6.236795902252197,511.2178918984506,21,6.236795902252197,511.2178918984506,0.0,0.0,1.0
NLI_3739,NLI,"Theo Sky Sports, Buffon chưa có ý định giải nghệ.",Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau 1h phỏng vấn với Buffon thì được biết anh ấy chưa có ý định giải nghệ.,Neutral,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,1,EXPERT_REVIEW_PASS,rewrite,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau 1h phỏng vấn với Buffon thì được biết anh ấy chưa có ý định giải nghệ.,18,19,1.0555555555555556,25,4.267943859100342,71.3747281420052,26,4.210819244384766,67.41174388686063,-0.05712461471557617,-3.962984255144562,0.9444763663791487
NLI_3739,NLI,"Theo Sky Sports, Buffon chưa có ý định giải nghệ.",Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì ảnh chưa có ý định giải nghệ.,Neutral,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,1,EXPERT_REVIEW_PASS,rewrite,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì ảnh chưa có ý định giải nghệ.,18,17,0.9444444444444444,25,4.267943859100342,71.3747281420052,23,5.1968674659729,180.70528887270945,0.9289236068725586,109.33056073070425,2.531782517100215
NLI_3739,NLI,"Theo Sky Sports, Buffon chưa có ý định giải nghệ.",Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giãi nghệ.,Neutral,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,1,EXPERT_REVIEW_PASS,rewrite,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giãi nghệ.,18,18,1.0,25,4.267943859100342,71.3747281420052,26,4.996869087219238,147.94921710585965,0.7289252281188965,76.57448896385445,2.0728515674554155
NLI_3739,NLI,"Theo Sky Sports, Buffon chưa có ý định giải nghệ.",Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh nớ chưa có ý định giải nghệ.,Neutral,PNT2,Daily Conversation,high,e686d659-713a-4b20-a76a-7bb2177c8cfb,0,EXPERT_AUTO_PASS,rewrite,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh nớ chưa có ý định giải nghệ.,18,18,1.0,25,4.267943859100342,71.3747281420052,26,4.795327186584473,120.94394654695473,0.5273833274841309,49.56921840494954,1.6944925703440576
NLI_3739,NLI,"Theo Sky Sports, Buffon chưa có ý định giải nghệ.",Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì hấn chưa có ý định giải nghệ.,Neutral,PNT3,Daily Conversation,high,01adb600-62e7-44f1-a9fa-3ddb99e09863,1,EXPERT_REVIEW_PASS,rewrite,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì hấn chưa có ý định giải nghệ.,18,17,0.9444444444444444,25,4.267943859100342,71.3747281420052,24,4.835002422332764,125.83888803016508,0.5670585632324219,54.464159888159884,1.763073447786722
NLI_3739,NLI,"Theo Sky Sports, Buffon chưa có ý định giải nghệ.",Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì ảnh chưa có ý định giải nghệ.,Neutral,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,EXPERT_AUTO_PASS,rewrite,Sky Sport sau khi phỏng vấn 1h với Buffon thì anh ấy chưa có ý định giải nghệ.,Sky Sport sau khi phỏng vấn 1h với Buffon thì ảnh chưa có ý định giải nghệ.,18,17,0.9444444444444444,25,4.267943859100342,71.3747281420052,23,5.1968674659729,180.70528887270945,0.9289236068725586,109.33056073070425,2.531782517100215
NLI_3915,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Contradiction,PNB,Daily Conversation,high,291aae44-1453-4283-9067-782588cd28ff,0,EXPERT_AUTO_PASS,rewrite,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,16,16,1.0,22,5.040787696838379,154.5917385026562,22,5.040787696838379,154.5917385026562,0.0,0.0,1.0
NLI_3915,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên xe hơi cá nhân.,Contradiction,PNN,Daily Conversation,high,e04e5ca5-c8e8-4484-a0aa-f9dc978b200c,0,EXPERT_AUTO_PASS,rewrite,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên xe hơi cá nhân.,16,17,1.0625,22,5.040787696838379,154.5917385026562,21,5.1301679611206055,169.04550873363473,0.08938026428222656,14.453770230978535,1.093496394897779
NLI_3915,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thễ lắp trên ôtô cá nhân.,Contradiction,PNT1,Daily Conversation,high,dca4b218-67a4-43d1-a513-8134e12f4b19,0,EXPERT_AUTO_PASS,rewrite,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thễ lắp trên ôtô cá nhân.,16,16,1.0,22,5.040787696838379,154.5917385026562,23,5.491147041320801,242.53524531479664,0.4503593444824219,87.94350681214044,1.5688758510897358
NLI_3915,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Contradiction,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,16,16,1.0,22,5.040787696838379,154.5917385026562,22,5.040787696838379,154.5917385026562,0.0,0.0,1.0
NLI_3915,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Contradiction,PNT3,Daily Conversation,high,01adb600-62e7-44f1-a9fa-3ddb99e09863,0,EXPERT_AUTO_PASS,rewrite,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,16,16,1.0,22,5.040787696838379,154.5917385026562,22,5.040787696838379,154.5917385026562,0.0,0.0,1.0
NLI_3915,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên xe hơi riêng.,Contradiction,PNT4,Daily Conversation,high,eb3805e3-c095-4a6c-8697-9f6079168a64,0,EXPERT_AUTO_PASS,rewrite,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên ôtô cá nhân.,Bộ thu bộ thu Internet vệ tinh Internet Starlink có thể gắn trên xe hơi riêng.,16,16,1.0,22,5.040787696838379,154.5917385026562,20,5.610666275024414,273.32628782949297,0.5698785781860352,118.73454932683677,1.7680523582752559
NLI_3951,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Neutral,PNB,Daily Conversation,high,c3131d4f-ec3f-4359-bd03-240a3bd2c1e1,0,EXPERT_AUTO_PASS,rewrite,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,13,13,1.0,17,4.075862407684326,58.901255586260284,17,4.075862407684326,58.901255586260284,0.0,0.0,1.0
NLI_3951,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Neutral,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,0,EXPERT_AUTO_PASS,rewrite,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,13,13,1.0,17,4.075862407684326,58.901255586260284,17,4.075862407684326,58.901255586260284,0.0,0.0,1.0
NLI_3951,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Các phương tiện giao thông công cộng cúa thể gắn được Internet Starlink.,Neutral,PNT1,Daily Conversation,high,56164f4c-6810-404e-94aa-34d47c343da0,0,EXPERT_AUTO_PASS,rewrite,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Các phương tiện giao thông công cộng cúa thể gắn được Internet Starlink.,13,13,1.0,17,4.075862407684326,58.901255586260284,18,5.2393717765808105,188.55161265175,1.1635093688964844,129.65035706548971,3.2011475948185533
NLI_3951,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Mấy phương tiện giao thông công cộng có thể gắn được cả Internet Starlink.,Neutral,PNT2,Daily Conversation,high,9bd8c7fb-25fa-4b2d-9c1d-ab9f97e7731e,0,EXPERT_AUTO_PASS,rewrite,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Mấy phương tiện giao thông công cộng có thể gắn được cả Internet Starlink.,13,14,1.0769230769230769,17,4.075862407684326,58.901255586260284,18,4.780816078186035,119.20158817831053,0.704953670501709,60.300332592050246,2.0237529232927987
NLI_3951,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Mấy phương tiện giao thông công  cộng gắn được Internet Starlink.,Neutral,PNT3,Daily Conversation,high,60eb0c6c-808a-4dce-b64c-457d29ee614d,0,EXPERT_AUTO_PASS,rewrite,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Mấy phương tiện giao thông công  cộng gắn được Internet Starlink.,13,11,0.8461538461538461,17,4.075862407684326,58.901255586260284,16,6.281006813049316,534.3263598521454,2.2051444053649902,475.4251042658851,9.07156145541974
NLI_3951,NLI,"Trong tháng 3, Elon Musk đã đệ đơn lên Ủy ban Truyền thông Liên bang để xin phép Internet Starlink có thể ""di động"" để người dùng có thể sử dụng Internet trên tàu thủy, máy bay, xe khách... Như vậy nghĩa là các phương tiện giao thông công cộng sẽ có thể gắn bộ thu Internet vệ tinh này, riêng ôtô cá nhân thì không, vì xe cá nhân không đủ lớn để chở thiết bị đầu cuối Starlink.",Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Mấy phương tiện giao thông công cộng có thể lắp được Internet Starlink.,Neutral,PNT4,Daily Conversation,high,caa27aaf-592f-49ce-b541-02f33da2b90f,0,EXPERT_AUTO_PASS,rewrite,Các phương tiện giao thông công cộng có thể gắn được Internet Starlink.,Mấy phương tiện giao thông công cộng có thể lắp được Internet Starlink.,13,13,1.0,17,4.075862407684326,58.901255586260284,17,4.640173435211182,103.56230737645606,0.5643110275268555,44.66105179019578,1.7582359891257349
NLI_4015,NLI,"Khi một ai đó thêm nội dung mới lên ""sổ cái"", nó gần như bất khả xâm phạm nhờ công nghệ blockchain.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.",Contradiction,PNB,Daily Conversation,high,728dd45a-2403-4715-8ef3-11e1f49ebf56,0,EXPERT_AUTO_PASS,rewrite,"Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.",20,20,1.0,25,3.8768680095672607,48.272788150645724,25,3.8768680095672607,48.272788150645724,0.0,0.0,1.0
NLI_4015,NLI,"Khi một ai đó thêm nội dung mới lên ""sổ cái"", nó gần như bất khả xâm phạm nhờ công nghệ blockchain.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Tại ""sổ cái"" gần như bất khả xâm phạm nên người dùng hông thể thêm nội dung mới vô đó.",Contradiction,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,0,EXPERT_AUTO_PASS,rewrite,"Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Tại ""sổ cái"" gần như bất khả xâm phạm nên người dùng hông thể thêm nội dung mới vô đó.",20,20,1.0,25,3.8768680095672607,48.272788150645724,27,4.613690376281738,100.8556590420193,0.7368223667144775,52.582870891373574,2.089285970540531
NLI_4015,NLI,"Khi một ai đó thêm nội dung mới lên ""sổ cái"", nó gần như bất khả xâm phạm nhờ công nghệ blockchain.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vô đó.",Contradiction,PNT1,Daily Conversation,high,6b0ccea8-04fe-4c9c-82c8-309e147936f4,0,EXPERT_AUTO_PASS,rewrite,"Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vô đó.",20,20,1.0,25,3.8768680095672607,48.272788150645724,25,4.369547367095947,79.00786204687299,0.4926793575286865,30.735073896227263,1.6366956431087383
NLI_4015,NLI,"Khi một ai đó thêm nội dung mới lên ""sổ cái"", nó gần như bất khả xâm phạm nhờ công nghệ blockchain.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng nỏ thể thêm nội dung mới vô đó.",Contradiction,PNT2,Daily Conversation,high,603effb8-c882-4227-b5de-d83ea8816911,1,EXPERT_REVIEW_PASS,rewrite,"Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng nỏ thể thêm nội dung mới vô đó.",20,20,1.0,25,3.8768680095672607,48.272788150645724,26,5.104509353637695,164.76321022661682,1.2276413440704346,116.4904220759711,3.41316954207073
NLI_4015,NLI,"Khi một ai đó thêm nội dung mới lên ""sổ cái"", nó gần như bất khả xâm phạm nhờ công nghệ blockchain.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vô đó.",Contradiction,PNT3,Daily Conversation,high,e99ab2ee-5e8e-4d70-ac05-869071c9a49c,0,EXPERT_AUTO_PASS,rewrite,"Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vô đó.",20,20,1.0,25,3.8768680095672607,48.272788150645724,25,4.369547367095947,79.00786204687299,0.4926793575286865,30.735073896227263,1.6366956431087383
NLI_4015,NLI,"Khi một ai đó thêm nội dung mới lên ""sổ cái"", nó gần như bất khả xâm phạm nhờ công nghệ blockchain.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vô đó.",Contradiction,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,EXPERT_AUTO_PASS,rewrite,"Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vào đó.","Do ""sổ cái"" gần như bất khả xâm phạm nên người dùng không thể thêm nội dung mới vô đó.",20,20,1.0,25,3.8768680095672607,48.272788150645724,25,4.369547367095947,79.00786204687299,0.4926793575286865,30.735073896227263,1.6366956431087383
NLI_4176,NLI,"Nếu hành tinh hình thành ở vị trí hiện tại bằng phương pháp bồi tụ lõi, nó sẽ không có đủ vật chất để phát triển đến kích thước khổng lồ ở khoảng cách lớn như vậy so với ngôi sao.",Hành tinh hình thành không được vì không đủ vật chất để phát triển.,Hành tinh hình thành không được vì không đủ vật chất để phát triển.,Contradiction,PNB,Daily Conversation,high,728dd45a-2403-4715-8ef3-11e1f49ebf56,0,EXPERT_AUTO_PASS,rewrite,Hành tinh hình thành không được vì không đủ vật chất để phát triển.,Hành tinh hình thành không được vì không đủ vật chất để phát triển.,14,14,1.0,17,3.7283997535705566,41.61246465724597,17,3.7283997535705566,41.61246465724597,0.0,0.0,1.0
