sample_id,task,target_dialect,opcode,standard_span,dialect_span,category,source
SENT_0958,SENT,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_1093,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_1093,SENT,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_1093,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_1093,SENT,PNT3,replace,thật đấy,thiệt,Connectives/Aspect markers,lexicon_match
SENT_1098,SENT,PNT3,replace,sao,răng,Interrogatives,lexicon_match
SENT_1098,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_1146,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_1146,SENT,PNT3,replace,nên,bơ,Connectives/Aspect markers,lexicon_match
SENT_1146,SENT,PNT3,replace,chứ,chơ răng,Connectives/Aspect markers,lexicon_match
SENT_1146,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_1146,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_1146,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_1161,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_1161,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_1161,SENT,PNT2,replace,tao,tau,Pronouns,lexicon_match
SENT_1161,SENT,PNT3,replace,này,ri,Demonstratives/Deixis,lexicon_match
SENT_1161,SENT,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_1161,SENT,PNT3,replace,xem,răng,Interrogatives,lexicon_match
SENT_1161,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_1161,SENT,PNT3,insert,,kì,Negation/Function words,lexicon_match
SENT_1161,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_1161,SENT,PNT4,replace,xem,coi,Predicate vocabulary,lexicon_match
SENT_1161,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_1172,SENT,PNT4,replace,vậy,dậy,Demonstratives/Deixis,lexicon_match
SENT_1192,SENT,PNT3,delete,nhé,,Discourse particles,lexicon_match
SENT_1192,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_1192,SENT,PNT3,replace,đấy,đó,Discourse particles,lexicon_match
SENT_1192,SENT,PNT4,delete,bố,,Kinship/Honorific terms,lexicon_match
SENT_1192,SENT,PNT4,replace,đấy,đó,Demonstratives/Deixis,lexicon_match
SENT_1222,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_1222,SENT,PNT3,replace,làm,mần,Predicate vocabulary,lexicon_match
SENT_1222,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_1222,SENT,PNT3,replace,tao,tau còn,Pronouns,lexicon_match
SENT_1222,SENT,PNT3,replace,tao,tay,Pronouns,lexicon_match
SENT_1222,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_1222,SENT,PNT4,replace,không,chả,Negation/Function words,lexicon_match
SENT_1222,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0013_3,MCQA,PNN,replace,giúp mẹ,phụ má,Kinship/Honorific terms,alignment_labeled
MCQA_0013_3,MCQA,PNN,replace,việc,chuyện,Predicate vocabulary,alignment_labeled
MCQA_0013_3,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0013_3,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0013_3,MCQA,PNN,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0013_3,MCQA,PNT3,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0013_3,MCQA,PNT3,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0013_4,MCQA,PNB,replace,thời điểm,lúc,Connectives/Aspect markers,alignment_labeled
MCQA_0013_4,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0013_4,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0013_4,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0013_4,MCQA,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0013_4,MCQA,PNT3,replace,bố vào thời điểm nào,ba khi mô,Interrogatives,alignment_labeled
MCQA_0013_4,MCQA,PNT3,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0014_1,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0014_1,MCQA,PNT1,replace,mùa hè,mù hiè,Predicate vocabulary,alignment_labeled
MCQA_0014_1,MCQA,PNT1,replace,chùa,chù,Predicate vocabulary,alignment_labeled
MCQA_0014_1,MCQA,PNT1,replace,leo,lieo,Predicate vocabulary,alignment_labeled
MCQA_0014_1,MCQA,PNT1,replace,biển,bỉn,Predicate vocabulary,alignment_labeled
MCQA_0014_1,MCQA,PNT3,replace,cùng bố,với bọ,Kinship/Honorific terms,alignment_labeled
MCQA_0014_1,MCQA,PNT3,replace,rừng,rú,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNB,replace,dịu cơn,đỡ,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,hoa,bông,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,vào,hồi,Connectives/Aspect markers,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,hoa,bông,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,hoa,bông,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0016_0,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0016_0,MCQA,PNT1,replace,gì,cái chi,Interrogatives,alignment_labeled
MCQA_0016_0,MCQA,PNT1,replace,dịu,bớt,Predicate vocabulary,alignment_labeled
MCQA_0016_0,MCQA,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0016_0,MCQA,PNT2,replace,vì,tại,Connectives/Aspect markers,alignment_labeled
MCQA_0016_5,MCQA,PNT2,replace,lầm,nhầm,Predicate vocabulary,alignment_labeled
MCQA_0016_5,MCQA,PNT3,replace,lầm,nhầm,Predicate vocabulary,alignment_labeled
MCQA_0018_4,MCQA,PNN,replace,khi,lúc,Connectives/Aspect markers,alignment_labeled
MCQA_0018_4,MCQA,PNN,replace,thông tin,chuyện,Predicate vocabulary,alignment_labeled
MCQA_0018_4,MCQA,PNT1,replace,như thế nào,răng,Interrogatives,alignment_labeled
MCQA_0018_4,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0018_4,MCQA,PNT2,replace,như thế nào,a răng,Interrogatives,alignment_labeled
MCQA_0018_6,MCQA,PNN,replace,các,mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0018_6,MCQA,PNN,replace,cáu,quạu,Predicate vocabulary,alignment_labeled
MCQA_0018_6,MCQA,PNT1,replace,như thế nào,răng,Interrogatives,alignment_labeled
MCQA_0018_6,MCQA,PNT2,replace,các,mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0018_6,MCQA,PNT2,replace,như thế nào,a răng,Interrogatives,alignment_labeled
MCQA_0018_6,MCQA,PNT3,replace,các vị,mấy người,Demonstratives/Deixis,alignment_labeled
MCQA_0018_6,MCQA,PNT3,replace,cáu,đóa,Predicate vocabulary,alignment_labeled
MCQA_0020_1,MCQA,PNB,replace,thời,tuổi,Predicate vocabulary,alignment_labeled
MCQA_0020_1,MCQA,PNT1,replace,bó với,bóa vứi,Predicate vocabulary,alignment_labeled
MCQA_0020_1,MCQA,PNT2,replace,gì đã,chi đạ,Interrogatives,alignment_labeled
MCQA_0020_1,MCQA,PNT3,replace,gì đã,chi đạ,Interrogatives,alignment_labeled
MCQA_0020_1,MCQA,PNT3,replace,ấy của,ấu cụa,Demonstratives/Deixis,alignment_labeled
MCQA_0020_2,MCQA,PNT1,replace,miêu,miu,Predicate vocabulary,alignment_labeled
MCQA_0020_2,MCQA,PNT2,replace,giữa,giửa,Predicate vocabulary,alignment_labeled
MCQA_0020_2,MCQA,PNT3,replace,cây,cơn,Predicate vocabulary,alignment_labeled
MCQA_0020_2,MCQA,PNT4,replace,như thế nào,ra ren,Interrogatives,alignment_labeled
MCQA_0020_2,MCQA,PNT4,replace,cả,nguyên,Demonstratives/Deixis,alignment_labeled
MCQA_0025_10,MCQA,PNT1,replace,nói gì,nuối chi,Interrogatives,alignment_labeled
MCQA_0025_10,MCQA,PNT4,replace,ạ thế,rứa,Interrogatives,alignment_labeled
MCQA_0025_9,MCQA,PNN,replace,khi,lúc,Connectives/Aspect markers,alignment_labeled
MCQA_0025_9,MCQA,PNN,replace,định,tính,Predicate vocabulary,alignment_labeled
MCQA_0025_9,MCQA,PNT1,replace,như thế nào,răng,Interrogatives,alignment_labeled
MCQA_0025_9,MCQA,PNT1,replace,nuối,núi,Predicate vocabulary,alignment_labeled
MCQA_0025_9,MCQA,PNT2,replace,như thế nào,a răng,Interrogatives,alignment_labeled
MCQA_0025_9,MCQA,PNT3,replace,bảo,nói,Predicate vocabulary,alignment_labeled
MCQA_0030_1,MCQA,PNN,replace,van xin,năn nỉ,Predicate vocabulary,alignment_labeled
MCQA_0030_1,MCQA,PNN,replace,về điều,nghe chuyện,Discourse particles,alignment_labeled
MCQA_0030_1,MCQA,PNN,replace,thức,đồ,Predicate vocabulary,alignment_labeled
MCQA_0030_1,MCQA,PNT1,replace,sẽ nói cho,sĩa nuối choa,Pronouns,alignment_labeled
MCQA_0030_1,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0030_1,MCQA,PNT4,replace,rời,đi,Predicate vocabulary,alignment_labeled
MCQA_0030_3,MCQA,PNB,replace,gàn dở,ngớ ngẩn,Predicate vocabulary,alignment_labeled
MCQA_0030_3,MCQA,PNN,replace,mắng,la,Predicate vocabulary,alignment_labeled
MCQA_0030_3,MCQA,PNN,replace,chẳng,hông có,Negation/Function words,alignment_labeled
MCQA_0030_3,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0030_3,MCQA,PNT2,replace,bản,xóm,Predicate vocabulary,alignment_labeled
MCQA_0030_3,MCQA,PNT2,replace,gì đã,chi đạ,Interrogatives,alignment_labeled
MCQA_0030_3,MCQA,PNT2,replace,gàn dở,bị điên,Predicate vocabulary,alignment_labeled
MCQA_0030_3,MCQA,PNT3,replace,vợ chồng,cấy dông,Kinship/Honorific terms,alignment_labeled
MCQA_0030_3,MCQA,PNT3,replace,và làm theo,rồi mần dọi,Connectives/Aspect markers,alignment_labeled
MCQA_0030_3,MCQA,PNT3,replace,vợ chồng,cấy dông,Kinship/Honorific terms,alignment_labeled
MCQA_0030_3,MCQA,PNT3,replace,làm theo,mần dọi,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNN,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNN,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNN,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNN,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNN,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNN,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNT1,replace,hỏi,huổi,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT1,replace,như thế nào,răng,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT2,replace,như thế nào,a răng,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,cậu,thằng,Pronouns,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,điều gì,cấy chi,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,bát nào,chén mô,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,bát nào,chén mô,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,bát,chén,Predicate vocabulary,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,bát nào,chén mô,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,bát nào,chén mô,Interrogatives,alignment_labeled
MCQA_0036_5,MCQA,PNT3,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,ông bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,mẹ nhé,má nhen,Kinship/Honorific terms,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,lại,về,Connectives/Aspect markers,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,mẹ và,má rồi,Kinship/Honorific terms,alignment_labeled
MCQA_0037_2,MCQA,PNN,replace,bố,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0037_2,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0037_2,MCQA,PNT1,replace,nghe,nghie,Predicate vocabulary,alignment_labeled
MCQA_0037_2,MCQA,PNT2,replace,đã làm gì,đạ mần chi,Interrogatives,alignment_labeled
MCQA_0037_2,MCQA,PNT3,replace,và,rồi,Connectives/Aspect markers,alignment_labeled
MCQA_0037_2,MCQA,PNT4,replace,nhé,nghe,Discourse particles,alignment_labeled
MCQA_0037_4,MCQA,PNN,replace,đến,tới,Connectives/Aspect markers,alignment_labeled
MCQA_0037_4,MCQA,PNT1,replace,nghe người,nghie ngừi,Predicate vocabulary,alignment_labeled
MCQA_0037_4,MCQA,PNT1,replace,điện,địn,Predicate vocabulary,alignment_labeled
MCQA_0037_4,MCQA,PNT2,replace,sao không,răng nỏ,Interrogatives,alignment_labeled
MCQA_0037_4,MCQA,PNT3,replace,tại sao,vì răng,Interrogatives,alignment_labeled
MCQA_0037_4,MCQA,PNT3,replace,nói chuyện,gọi,Predicate vocabulary,alignment_labeled
MCQA_0037_4,MCQA,PNT4,replace,đến,tới,Connectives/Aspect markers,alignment_labeled
MCQA_0039_4,MCQA,PNN,replace,khi,lúc,Connectives/Aspect markers,alignment_labeled
MCQA_0039_4,MCQA,PNN,replace,gấp gáp,rốp rẻng,Predicate vocabulary,alignment_labeled
MCQA_0039_4,MCQA,PNN,replace,các,mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0039_4,MCQA,PNN,replace,đến,tới,Connectives/Aspect markers,alignment_labeled
MCQA_0039_4,MCQA,PNN,replace,các,mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0039_4,MCQA,PNN,replace,nấp mau,núp lẹ,Predicate vocabulary,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,mẹ,miẹ,Kinship/Honorific terms,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,liên,lin,Predicate vocabulary,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,ngon,ngoan,Predicate vocabulary,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,hiểm,hỉm,Predicate vocabulary,alignment_labeled
MCQA_0039_4,MCQA,PNT1,replace,con kiếm,coan kím,Kinship/Honorific terms,alignment_labeled
MCQA_0039_4,MCQA,PNT3,replace,các con,mấy đứa,Pronouns,alignment_labeled
MCQA_0039_4,MCQA,PNT3,replace,các con,mấy đứa,Pronouns,alignment_labeled
MCQA_0039_4,MCQA,PNT3,replace,tai họa nấp,nguy hiểm trốn,Idiomatic expressions,alignment_labeled
MCQA_0039_4,MCQA,PNT4,replace,nấp mau,núp nhanh,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNB,replace,cặp,gắp,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNB,replace,trách,cười,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNN,replace,quả,trái,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNN,replace,nhặt quả,luợm trái,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNN,replace,quả,trái,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNN,replace,chê trách,quở,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNT1,replace,lười biếng,lừi bíng,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNT1,replace,như thế nào,răng,Interrogatives,alignment_labeled
MCQA_0041_5,MCQA,PNT1,replace,bỏ vào,bỏa vô,Connectives/Aspect markers,alignment_labeled
MCQA_0041_5,MCQA,PNT1,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0041_5,MCQA,PNT2,replace,này như thế nào,ni a răng,Interrogatives,alignment_labeled
MCQA_0041_5,MCQA,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0041_5,MCQA,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0041_5,MCQA,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0041_5,MCQA,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0041_5,MCQA,PNT4,replace,này như thế nào,ni ra ren,Interrogatives,alignment_labeled
MCQA_0041_5,MCQA,PNT4,replace,dùng,lấy,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNT4,replace,cặp,gắp,Predicate vocabulary,alignment_labeled
MCQA_0041_5,MCQA,PNT4,replace,dùng,lấy,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNB,replace,siêng năng,chăm chỉ,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,lười thế,làm biếng vậy,Demonstratives/Deixis,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,lười,làm biếng,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,đáng buồn,mắc,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,chàng lười,ảnh làm biếng mà,Pronouns,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,chàng lười,ảnh làm biếng mà,Pronouns,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,chàng lười,ảnh làm biếng mà,Pronouns,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,lười,làm biếng,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,vì,tại anh,Connectives/Aspect markers,alignment_labeled
MCQA_0041_7,MCQA,PNN,replace,lười,làm biếng,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNT1,replace,lười,nhác,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNT1,replace,lười,nhác,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNT1,replace,lười,nhác,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNT1,replace,lười,nhác,Predicate vocabulary,alignment_labeled
MCQA_0041_7,MCQA,PNT2,replace,"""người đâu","""ngài mô",Interrogatives,alignment_labeled
MCQA_0041_7,MCQA,PNT2,replace,lười thế,nhác rứa,Interrogatives,alignment_labeled
MCQA_0042_2,MCQA,PNB,replace,ta,mình,Pronouns,alignment_labeled
MCQA_0042_2,MCQA,PNN,replace,thật không,thiệt hông,Discourse particles,alignment_labeled
MCQA_0042_2,MCQA,PNN,replace,thật đáng thương,ên thiệt tội nghiệp,Discourse particles,alignment_labeled
MCQA_0042_2,MCQA,PNT1,replace,em,eim,Pronouns,alignment_labeled
MCQA_0042_2,MCQA,PNT2,replace,mình,chắc,Pronouns,alignment_labeled
MCQA_0042_2,MCQA,PNT2,replace,mình,chắc,Pronouns,alignment_labeled
MCQA_0042_2,MCQA,PNT2,replace,thân một mình,chắc,Pronouns,alignment_labeled
MCQA_0042_2,MCQA,PNT3,replace,ta,mình,Pronouns,alignment_labeled
MCQA_0042_7,MCQA,PNN,replace,việc,chuyện,Predicate vocabulary,alignment_labeled
MCQA_0042_7,MCQA,PNN,replace,rằng,là,Predicate vocabulary,alignment_labeled
MCQA_0042_7,MCQA,PNN,replace,như thế nào,ra sao,Interrogatives,alignment_labeled
MCQA_0042_7,MCQA,PNT1,replace,toán,tón,Predicate vocabulary,alignment_labeled
MCQA_0042_7,MCQA,PNT1,replace,thương,thưng,Predicate vocabulary,alignment_labeled
MCQA_0042_7,MCQA,PNT2,replace,như thế nào,a răng,Interrogatives,alignment_labeled
MCQA_0042_7,MCQA,PNT3,replace,mình,miềng,Pronouns,alignment_labeled
MCQA_0042_7,MCQA,PNT3,replace,người kia mới,đứa tê,Pronouns,alignment_labeled
MCQA_0043_3,MCQA,PNB,replace,hão huyền,viển vông,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNB,replace,đám,mảnh,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNN,replace,người cha,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0043_3,MCQA,PNN,replace,mảnh,miếng,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNN,replace,mảnh,miếng,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNN,replace,mảnh,miếng,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0043_3,MCQA,PNT1,replace,hương,hưng,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNT1,replace,đuổi,đủi,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNT1,replace,phiên,phin,Predicate vocabulary,alignment_labeled
MCQA_0043_3,MCQA,PNT2,replace,đã làm gì,đạ mần chi,Interrogatives,alignment_labeled
MCQA_0043_3,MCQA,PNT3,replace,chẳng,nọ,Negation/Function words,alignment_labeled
MCQA_0043_4,MCQA,PNN,replace,cha,ba,Kinship/Honorific terms,alignment_labeled
MCQA_0043_4,MCQA,PNN,replace,thuê,mướn,Predicate vocabulary,alignment_labeled
MCQA_0043_4,MCQA,PNN,replace,thuê,mướn,Predicate vocabulary,alignment_labeled
MCQA_0043_4,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0043_4,MCQA,PNT1,replace,họ,bọn hấn,Pronouns,alignment_labeled
MCQA_0043_4,MCQA,PNT1,replace,họ,bọn hấn,Pronouns,alignment_labeled
MCQA_0043_4,MCQA,PNT1,replace,họ,bọn hấn,Pronouns,alignment_labeled
MCQA_0043_4,MCQA,PNT1,replace,họ,bọn hấn,Pronouns,alignment_labeled
MCQA_0043_4,MCQA,PNT2,replace,người,đứa,Pronouns,alignment_labeled
MCQA_0047_2,MCQA,PNB,replace,mẩu,mảnh,Predicate vocabulary,alignment_labeled
MCQA_0047_2,MCQA,PNN,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0047_2,MCQA,PNN,replace,bẩn,dơ,Predicate vocabulary,alignment_labeled
MCQA_0047_2,MCQA,PNN,replace,những,mấy,Demonstratives/Deixis,alignment_labeled
MCQA_0047_2,MCQA,PNT2,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0047_2,MCQA,PNT2,replace,hôm nay,bữa ni,Demonstratives/Deixis,alignment_labeled
MCQA_0047_2,MCQA,PNT3,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0047_2,MCQA,PNT3,replace,hôm nay,bữa ni,Demonstratives/Deixis,alignment_labeled
MCQA_0047_2,MCQA,PNT3,replace,những mẩu,mớ,Demonstratives/Deixis,alignment_labeled
MCQA_0047_2,MCQA,PNT4,replace,vào,vô,Connectives/Aspect markers,alignment_labeled
MCQA_0047_2,MCQA,PNT4,replace,hôm nay,bữa ni,Demonstratives/Deixis,alignment_labeled
MCQA_0047_4,MCQA,PNB,replace,mẫu,mảnh,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNB,replace,mẩu,mảnh,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNB,replace,mẩu,mảnh,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNN,replace,khi,lúc,Connectives/Aspect markers,alignment_labeled
MCQA_0047_4,MCQA,PNN,replace,yêu cầu,biểu,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNN,replace,mẩu,miếng,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNN,replace,mẩu,miếng,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT1,replace,mẫu,mẩu,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT1,replace,gì,chi,Interrogatives,alignment_labeled
MCQA_0047_4,MCQA,PNT2,replace,mẫu,mẩu,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT3,replace,mẫu,méng,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT3,replace,mẩu,méng,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT3,replace,mẩu,méng,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT4,replace,mẫu,miếng,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT4,replace,gì cả,chi nguyên,Interrogatives,alignment_labeled
MCQA_0047_4,MCQA,PNT4,replace,lạ,cục,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT4,replace,lạ,cục,Predicate vocabulary,alignment_labeled
MCQA_0047_4,MCQA,PNT4,replace,mẩu,miếng,Predicate vocabulary,alignment_labeled
MCQA_0048_2,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_2,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_2,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_2,MCQA,PNN,replace,mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_2,MCQA,PNN,replace,mẹ bật,má mở,Kinship/Honorific terms,alignment_labeled
MCQA_0048_2,MCQA,PNT3,replace,mình,miềng,Pronouns,alignment_labeled
MCQA_0048_2,MCQA,PNT3,replace,và,với,Connectives/Aspect markers,alignment_labeled
MCQA_0048_2,MCQA,PNT4,replace,mẹ bật,má mở,Kinship/Honorific terms,alignment_labeled
MCQA_0048_5,MCQA,PNN,replace,người mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_5,MCQA,PNN,replace,người mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_5,MCQA,PNN,replace,oi bức,nóng nực,Predicate vocabulary,alignment_labeled
MCQA_0048_5,MCQA,PNN,replace,người mẹ,má,Kinship/Honorific terms,alignment_labeled
MCQA_0048_5,MCQA,PNN,replace,chăn,mền,Predicate vocabulary,alignment_labeled
MCQA_0048_5,MCQA,PNN,replace,người mẹ,má,Kinship/Honorific terms,alignment_labeled
