sample_id,task,target_dialect,opcode,opcode_seq,standard_span,dialect_span,standard_span_len,dialect_span_len,is_known,match_direction,category,lexicon_standard_word,lexicon_region_column
NLI_5368,NLI,PNT2,replace,1,ấy,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
NLI_5368,NLI,PNT3,replace,0,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
NLI_5368,NLI,PNT3,replace,1,anh ấy,eng nớ,2,2,True,standard_word,Pronouns,anh (eng) nớ; anh tê; tê,HaTinh_QB_QT; Hue
NLI_5368,NLI,PNT4,replace,0,anh ấy,ảnh,2,1,True,dialect_phrase,Kinship/Honorific terms; Pronouns,anh; anh ấy,PhuYen; QuangNam; QuangNgai
NLI_5451,NLI,PNB,replace,0,chiếc,cái,1,1,True,dialect_phrase,Negation/Function words,cái,BacBo
NLI_5451,NLI,PNB,replace,1,cậu,nó,1,1,True,dialect_phrase,Pronouns,nó,BacBo
NLI_5451,NLI,PNN,replace,0,nhiều,nhóc,1,1,False,none,Predicate vocabulary,,
NLI_5451,NLI,PNT1,replace,0,có,cúa,1,1,False,none,Orthographic variant,,
NLI_5451,NLI,PNT2,replace,0,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
NLI_5451,NLI,PNT2,replace,1,nhiều,một mớ,1,2,True,standard_word,Predicate vocabulary,diều,HaTinh_QB_QT
NLI_5451,NLI,PNT2,replace,2,cùng cậu,với cu nớ,2,3,False,none,Multi-word idiom,,
NLI_5451,NLI,PNT3,replace,0,chiếc,kì,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
NLI_5451,NLI,PNT3,replace,1,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
NLI_5451,NLI,PNT3,replace,2,cậu,cu nớ,1,2,False,none,Pronouns,,
NLI_5518,NLI,PNB,insert,0,,đó,0,1,False,none,Unknown,,
NLI_5518,NLI,PNB,delete,1,dẫn đến phán đoán của,,5,0,False,none,Unknown,,
NLI_5518,NLI,PNB,insert,2,,đưa ra phán đoán,0,4,False,none,Unknown,,
NLI_5518,NLI,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
NLI_5518,NLI,PNN,replace,1,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
NLI_5518,NLI,PNN,replace,2,đến,tới,1,1,False,none,Predicate vocabulary,,
NLI_5518,NLI,PNN,replace,3,các,mấy,1,1,False,none,Negation/Function words,,
NLI_5518,NLI,PNT2,replace,0,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_5518,NLI,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_5518,NLI,PNT3,replace,0,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
NLI_5518,NLI,PNT3,replace,1,nhưng,mà,1,1,False,none,Connectives/Aspect markers,,
NLI_5518,NLI,PNT3,replace,2,nên,bơ,1,1,True,dialect_phrase,Connectives/Aspect markers,thì / nên,HaTinh_QB_QT
NLI_5518,NLI,PNT3,replace,3,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
NLI_5586,NLI,PNB,insert,0,,đã,0,1,False,none,Unknown,,
NLI_5586,NLI,PNB,insert,1,,được,0,1,False,none,Unknown,,
NLI_5586,NLI,PNB,insert,2,,vai,0,1,False,none,Unknown,,
NLI_5586,NLI,PNN,replace,0,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,NamBo
NLI_5586,NLI,PNT2,insert,0,,đạ,0,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_5586,NLI,PNT3,replace,0,cô ấy,ả nớ,2,2,True,standard_word,Pronouns,o nớ,HaTinh_QB_QT; Hue
NLI_5586,NLI,PNT4,replace,0,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,PhuYen; QuangNgai
NLI_5704,NLI,PNN,replace,0,do,tại,1,1,False,none,Connectives/Aspect markers,,
NLI_5704,NLI,PNN,replace,1,có vẻ ngoài không,nhìn hông,4,2,False,none,Multi-word idiom,,
NLI_5704,NLI,PNN,replace,2,gọi,kêu,1,1,True,dialect_phrase,Predicate vocabulary,gọi,NamBo
NLI_5704,NLI,PNT1,replace,0,con,cuôn,1,1,False,none,Orthographic variant,,
NLI_5704,NLI,PNT1,replace,1,nó,hấn,1,1,False,none,Pronouns,,
NLI_5704,NLI,PNT2,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
NLI_5704,NLI,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_5704,NLI,PNT2,replace,2,nên người ta mới gọi nó,bơ họ mì kêu hắn,6,5,False,none,Multi-word idiom,,
NLI_5704,NLI,PNT3,replace,0,này có vẻ ngoài không được,ni trông nỏ,6,3,False,none,Multi-word idiom,,
NLI_5704,NLI,PNT3,replace,1,mới,mì,1,1,False,none,Orthographic variant,,
NLI_5704,NLI,PNT3,replace,2,nó,hấn,1,1,True,standard_word,Pronouns,hắn; nghị,HaTinh_QB_QT; Hue
NLI_5704,NLI,PNT4,replace,0,do,tại,1,1,False,none,Connectives/Aspect markers,,
NLI_5704,NLI,PNT4,replace,1,này có vẻ ngoài,ni nhìn,4,2,False,none,Demonstratives/Deixis,,
NLI_5704,NLI,PNT4,replace,2,nó,hén,1,1,True,dialect_phrase,Pronouns,nó,QuangNam
NLI_5715,NLI,PNT1,replace,0,nay,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,ThanhHoa
NLI_5715,NLI,PNT2,replace,0,nay,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
NLI_5715,NLI,PNT3,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_5715,NLI,PNT3,replace,1,nay,ni đỏ,1,2,False,none,Demonstratives/Deixis,,
NLI_5715,NLI,PNT4,replace,0,nay,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,QuangNam
NLI_5733,NLI,PNT1,replace,0,đã,đả,1,1,False,none,Orthographic variant,,
NLI_5733,NLI,PNT1,replace,1,đó,nứ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,ThanhHoa
NLI_5733,NLI,PNT2,replace,0,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
NLI_5733,NLI,PNT3,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_5733,NLI,PNT3,replace,1,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
NLI_5735,NLI,PNB,replace,0,mọi,tất cả,1,2,False,none,Negation/Function words,,
NLI_5735,NLI,PNB,replace,1,cha,bố,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,BacBo
NLI_5735,NLI,PNN,replace,0,mọi,hết thảy,1,2,False,none,Negation/Function words,,
NLI_5735,NLI,PNN,replace,1,khi,lúc,1,1,False,none,Connectives/Aspect markers,,
NLI_5735,NLI,PNN,replace,2,cha,ba,1,1,False,none,Kinship/Honorific terms,,
NLI_5735,NLI,PNN,replace,3,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo
NLI_5735,NLI,PNT1,replace,0,sản của,sãn cũa,2,2,False,none,Orthographic variant,,
NLI_5735,NLI,PNT3,replace,0,bà cha,mệ bọ,2,2,False,none,Kinship/Honorific terms,,
NLI_5735,NLI,PNT3,replace,1,tôi,tau,1,1,True,dialect_phrase,Pronouns,tao; tôi,HaTinh_QB_QT; Hue
NLI_5735,NLI,PNT4,replace,0,cha,ba,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,QuangNam; QuangNgai
NLI_5735,NLI,PNT4,replace,1,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,PhuYen; QuangNgai
NLI_5746,NLI,PNN,replace,0,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo
NLI_5746,NLI,PNT1,replace,0,tôi,tau,1,1,True,standard_word,Pronouns,choa,ThanhHoa
NLI_5746,NLI,PNT2,replace,0,vậy,rứa,1,1,True,dialect_phrase,Demonstratives/Deixis,vậy / thế,NgheAn
NLI_5746,NLI,PNT3,replace,0,vậy tôi,rứa tau,2,2,False,none,Multi-word idiom,,
NLI_5746,NLI,PNT3,replace,1,gặp,chộ,1,1,True,dialect_phrase,Predicate vocabulary,thấy,HaTinh_QB_QT; Hue
NLI_5746,NLI,PNT4,replace,0,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như ri; như rứa; như vầy; như vậy,PhuYen; QuangNam; QuangNgai
NLI_6110,NLI,PNN,replace,0,những việc,mấy vụ,2,2,False,none,Negation/Function words,,
NLI_6110,NLI,PNN,delete,1,một,,1,0,False,none,Unknown,,
NLI_6110,NLI,PNN,insert,2,,ên,0,1,False,none,Unknown,,
NLI_6110,NLI,PNN,replace,3,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
NLI_6110,NLI,PNN,replace,4,những,mấy,1,1,False,none,Negation/Function words,,
NLI_6110,NLI,PNT1,replace,0,làm,mần,1,1,True,dialect_phrase,Predicate vocabulary,làm,ThanhHoa
NLI_6110,NLI,PNT1,replace,1,đó,nứ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,ThanhHoa
NLI_6110,NLI,PNT2,replace,0,làm,mần,1,1,True,dialect_phrase,Predicate vocabulary,làm,HaTinh_QB_QT
NLI_6110,NLI,PNT2,replace,1,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
NLI_6110,NLI,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_6110,NLI,PNT2,replace,3,sợ hãi,sình hại,2,2,True,standard_word,Predicate vocabulary,hại; tởn,HaTinh_QB_QT; NgheAn
NLI_6110,NLI,PNT3,delete,0,dạ,,1,0,False,none,Unknown,,
NLI_6110,NLI,PNT3,replace,1,làm,mần,1,1,True,dialect_phrase,Predicate vocabulary,làm,HaTinh_QB_QT; Hue
NLI_6110,NLI,PNT3,replace,2,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
NLI_6110,NLI,PNT3,replace,3,mình,chắc,1,1,False,none,Noise/Non-linguistic,,
NLI_6110,NLI,PNT3,replace,4,không,nọ,1,1,True,standard_word,Negation/Function words,nỏ,HaTinh_QB_QT
NLI_6110,NLI,PNT3,replace,5,sợ hãi,tởn,2,1,True,dialect_phrase,Predicate vocabulary,sợ hãi / e dè,HaTinh_QB_QT; Hue
NLI_6110,NLI,PNT3,replace,6,gặp,chộ,1,1,True,dialect_phrase,Predicate vocabulary,thấy,HaTinh_QB_QT; Hue
NLI_6110,NLI,PNT4,replace,0,những việc đó,mấy chuyện nớ,3,3,False,none,Demonstratives/Deixis,,
NLI_6110,NLI,PNT4,replace,1,và,với,1,1,False,none,Connectives/Aspect markers,,
NLI_6110,NLI,PNT4,replace,2,sợ hãi,hại,2,1,False,none,Noise/Non-linguistic,,
NLI_6110,NLI,PNT4,replace,3,những,mấy,1,1,False,none,Negation/Function words,,
NLI_6129,NLI,PNN,replace,0,đột,tự,1,1,False,none,Noise/Non-linguistic,,
NLI_6129,NLI,PNN,replace,1,và,rồi,1,1,False,none,Connectives/Aspect markers,,
NLI_6129,NLI,PNN,replace,2,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
NLI_6129,NLI,PNT1,replace,0,nào,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa
NLI_6129,NLI,PNT2,replace,0,đột,tự,1,1,False,none,Noise/Non-linguistic,,
NLI_6129,NLI,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_6129,NLI,PNT2,replace,2,nào,mô cả,1,2,True,standard_word,Interrogatives,mô,HaTinh_QB_QT; NgheAn
NLI_6129,NLI,PNT3,replace,0,đột,tự,1,1,False,none,Noise/Non-linguistic,,
NLI_6129,NLI,PNT3,replace,1,đó không,nớ nỏ,2,2,False,none,Multi-word idiom,,
NLI_6129,NLI,PNT3,replace,2,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
NLI_6129,NLI,PNT4,replace,0,đột,tự,1,1,False,none,Noise/Non-linguistic,,
NLI_6129,NLI,PNT4,replace,1,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
NLI_6155,NLI,PNB,replace,0,làm,khiến,1,1,True,standard_word,Predicate vocabulary,làm,BacBo
NLI_6155,NLI,PNN,insert,0,,bằng,0,1,False,none,Unknown,,
NLI_6155,NLI,PNN,delete,1,cứ,,1,0,False,none,Unknown,,
NLI_6155,NLI,PNN,replace,2,điều,chuyện,1,1,False,none,Predicate vocabulary,,
NLI_6155,NLI,PNT1,insert,0,,bằng,0,1,False,none,Unknown,,
NLI_6155,NLI,PNT1,replace,1,cứ nào,mô,2,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa
NLI_6155,NLI,PNT2,replace,0,nào làm,mô mần,2,2,False,none,Multi-word idiom,,
NLI_6155,NLI,PNT2,replace,1,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
NLI_6155,NLI,PNT3,replace,0,nào làm,mô mần,2,2,False,none,Multi-word idiom,,
NLI_6155,NLI,PNT3,replace,1,điều đó,cấy nớ,2,2,False,none,Demonstratives/Deixis,,
NLI_6155,NLI,PNT4,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
NLI_6155,NLI,PNT4,replace,1,điều đó,chuyện nớ,2,2,False,none,Demonstratives/Deixis,,
NLI_6169,NLI,PNN,replace,0,khi,lúc,1,1,False,none,Connectives/Aspect markers,,
NLI_6169,NLI,PNN,replace,1,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,NamBo
NLI_6169,NLI,PNT1,replace,0,ấy,nứ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,ThanhHoa
NLI_6169,NLI,PNT2,replace,0,sợ hãi,hại,2,1,True,dialect_phrase,Predicate vocabulary,sợ; sợ hãi / e dè,NgheAn
NLI_6169,NLI,PNT2,replace,1,người,ngài,1,1,False,none,Orthographic variant,,
NLI_6169,NLI,PNT2,delete,2,ấy,,1,0,True,standard_word,Demonstratives/Deixis; Discourse particles,nớ; đỏ,HaTinh_QB_QT; NgheAn
NLI_6169,NLI,PNT3,replace,0,sợ hãi,hại,2,1,True,standard_word,Predicate vocabulary,tởn,HaTinh_QB_QT; Hue
NLI_6169,NLI,PNT3,replace,1,cô ấy,ả nớ,2,2,True,standard_word,Pronouns,o nớ,HaTinh_QB_QT; Hue
NLI_6169,NLI,PNT4,replace,0,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,PhuYen; QuangNgai
NLI_6280,NLI,PNN,replace,0,tiêm,chích,1,1,False,none,Predicate vocabulary,,
NLI_6280,NLI,PNT2,insert,0,,kì,0,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
NLI_6280,NLI,PNT3,insert,0,,kì,0,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
NLI_6280,NLI,PNT4,replace,0,em,con,1,1,False,none,Kinship/Honorific terms,,
NLI_6323,NLI,PNB,insert,0,,đúng,0,1,False,none,Unknown,,
NLI_6323,NLI,PNB,delete,1,chính xác,,2,0,False,none,Unknown,,
NLI_6323,NLI,PNT1,replace,0,giữa,giửa,1,1,False,none,Orthographic variant,,
NLI_6323,NLI,PNT2,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_6323,NLI,PNT3,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
NLI_6323,NLI,PNT4,delete,0,đã,,1,0,False,none,Unknown,,
NLI_6323,NLI,PNT4,replace,1,1,một,1,1,False,none,Out-of-scope,,
NLI_6350,NLI,PNT1,replace,0,người,ngừi,1,1,False,none,Orthographic variant,,
NLI_6350,NLI,PNT2,replace,0,gái,gấy,1,1,False,none,Orthographic variant,,
NLI_6350,NLI,PNT3,replace,0,người,đứa,1,1,False,none,Predicate vocabulary,,
NLI_6350,NLI,PNT3,replace,1,gái,cấy,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
NLI_6350,NLI,PNT4,replace,0,người,đứa,1,1,False,none,Predicate vocabulary,,
NLI_6594,NLI,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
NLI_6594,NLI,PNT1,replace,0,có,cúa,1,1,False,none,Orthographic variant,,
NLI_6594,NLI,PNT2,replace,0,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_6594,NLI,PNT2,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
NLI_6594,NLI,PNT3,replace,0,không,nỏ có,1,2,True,standard_word,Negation/Function words,nỏ,HaTinh_QB_QT
NLI_6594,NLI,PNT3,insert,1,,kì,0,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
NLI_6594,NLI,PNT3,replace,2,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
NLI_6637,NLI,PNB,replace,0,câu hỏi,thắc mắc,2,2,False,none,Predicate vocabulary,,
NLI_6637,NLI,PNB,delete,1,vấn đề,,2,0,False,none,Unknown,,
NLI_6637,NLI,PNB,replace,2,trả lời,giải đáp,2,2,False,none,Idiomatic expressions,,
NLI_6637,NLI,PNN,replace,0,cô,cổ,1,1,True,dialect_phrase,Pronouns,cô ấy,NamBo
NLI_6637,NLI,PNN,replace,1,mặc,bận,1,1,False,none,Predicate vocabulary,,
NLI_6637,NLI,PNT2,insert,0,,cấy,0,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT; NgheAn
NLI_6637,NLI,PNT2,replace,1,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_6637,NLI,PNT3,replace,0,vấn đề,chuyện,2,1,False,none,Predicate vocabulary,,
NLI_6637,NLI,PNT3,replace,1,cô,lạo,1,1,False,none,Pronouns,,
NLI_6637,NLI,PNT3,replace,2,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_6854,NLI,PNB,delete,0,điều,,1,0,False,none,Unknown,,
NLI_6854,NLI,PNN,replace,0,điên rồ,tửng,2,1,False,none,Predicate vocabulary,,
NLI_6854,NLI,PNT1,replace,0,gì,chi,1,1,False,none,Interrogatives,,
NLI_6854,NLI,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
NLI_6854,NLI,PNT3,replace,0,mong,trông,1,1,False,none,Predicate vocabulary,,
NLI_6854,NLI,PNT3,replace,1,điều gì,cấy chi,2,2,False,none,Multi-word idiom,,
NLI_6854,NLI,PNT3,replace,2,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,HaTinh_QB_QT
NLI_6960,NLI,PNN,replace,0,ngay lập tức,liền,3,1,False,none,Predicate vocabulary,,
NLI_6960,NLI,PNN,replace,1,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,NamBo
NLI_6960,NLI,PNT1,replace,0,lập tức,luôn,2,1,False,none,Predicate vocabulary,,
NLI_6960,NLI,PNT2,replace,0,ngay lập,tắp lự,2,2,False,none,Predicate vocabulary,,
NLI_6960,NLI,PNT2,replace,1,chồng,nhông,1,1,False,none,Orthographic variant,,
NLI_6960,NLI,PNT2,replace,2,cô ấy,o nớ,2,2,True,dialect_phrase,Pronouns,cô ấy,HaTinh_QB_QT
NLI_6960,NLI,PNT3,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
NLI_6960,NLI,PNT3,replace,1,người phụ nữ đã,ả nớ đạ,4,3,False,none,Multi-word idiom,,
NLI_6960,NLI,PNT3,replace,2,ngay lập tức,liền,3,1,False,none,Predicate vocabulary,,
NLI_6960,NLI,PNT3,replace,3,chồng,dông,1,1,False,none,Kinship/Honorific terms,,
NLI_7176,NLI,PNN,replace,0,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo
NLI_7176,NLI,PNN,replace,1,không chạm,hông đụng,2,2,False,none,Multi-word idiom,,
NLI_7176,NLI,PNN,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
NLI_7176,NLI,PNT1,replace,0,tôi,tau,1,1,True,standard_word,Pronouns,choa,ThanhHoa
NLI_7176,NLI,PNT1,replace,1,đâu,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa
NLI_7176,NLI,PNT1,replace,2,cho,chua,1,1,False,none,Predicate vocabulary,,
NLI_7176,NLI,PNT2,replace,0,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,HaTinh_QB_QT
NLI_7176,NLI,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_7176,NLI,PNT2,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
NLI_7176,NLI,PNT2,replace,3,đâu,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn
NLI_7176,NLI,PNT3,replace,0,tôi,tau,1,1,True,dialect_phrase,Pronouns,tao; tôi,HaTinh_QB_QT; Hue
NLI_7176,NLI,PNT3,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
NLI_7176,NLI,PNT3,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
NLI_7176,NLI,PNT3,replace,3,đâu,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
NLI_7176,NLI,PNT3,replace,4,"thân""","thân tau""",1,2,False,none,Pronouns,,
NLI_7176,NLI,PNT4,replace,0,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,PhuYen; QuangNgai
NLI_7469,NLI,PNB,delete,0,rằng,,1,0,False,none,Unknown,,
NLI_7469,NLI,PNB,insert,1,,suy giảm,0,2,False,none,Unknown,,
NLI_7469,NLI,PNB,delete,2,suy giảm,,2,0,False,none,Unknown,,
NLI_7469,NLI,PNN,replace,0,những gì,mấy chuyện,2,2,False,none,Multi-word idiom,,
NLI_7469,NLI,PNN,replace,1,các,mấy,1,1,False,none,Negation/Function words,,
NLI_7469,NLI,PNT1,replace,0,gì,chi,1,1,False,none,Interrogatives,,
NLI_7469,NLI,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
NLI_7469,NLI,PNT3,replace,0,gì đã,chi đạ,2,2,False,none,Multi-word idiom,,
NLI_7469,NLI,PNT4,replace,0,những gì đã,mấy chuyện,3,2,False,none,Predicate vocabulary,,
NLI_7469,NLI,PNT4,replace,1,các,mấy,1,1,False,none,Negation/Function words,,
NLI_7469,NLI,PNT4,replace,2,rằng,là,1,1,False,none,Connectives/Aspect markers,,
NLI_7524,NLI,PNB,insert,0,,cả,0,1,False,none,Unknown,,
NLI_7524,NLI,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
NLI_7524,NLI,PNT1,replace,0,gì,chi,1,1,False,none,Interrogatives,,
NLI_7524,NLI,PNT2,replace,0,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
NLI_7524,NLI,PNT2,replace,1,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; NgheAn
NLI_7524,NLI,PNT3,replace,0,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT
NLI_7524,NLI,PNT3,replace,1,làm gì,mần cấy chi,2,3,True,standard_word,Interrogatives,mần chi,HaTinh_QB_QT; Hue
NLI_7524,NLI,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
NLI_7530,NLI,PNN,replace,0,chọn,lựa,1,1,False,none,Predicate vocabulary,,
NLI_7681,NLI,PNB,replace,0,là,rằng,1,1,False,none,Connectives/Aspect markers,,
NLI_7681,NLI,PNB,replace,1,tháng,thắng,1,1,False,none,Noise/Non-linguistic,,
NLI_7681,NLI,PNN,replace,0,ngày,bữa,1,1,False,none,Predicate vocabulary,,
NLI_7681,NLI,PNN,replace,1,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,NamBo
NLI_7681,NLI,PNT1,replace,0,cho,chua,1,1,False,none,Predicate vocabulary,,
NLI_7681,NLI,PNT1,replace,1,ấy,nứ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,ThanhHoa
NLI_7681,NLI,PNT2,replace,0,ấy,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
NLI_7681,NLI,PNT3,replace,0,tháng,thắng,1,1,False,none,Noise/Non-linguistic,,
NLI_7681,NLI,PNT4,replace,0,đã,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,QuangNam
NLI_7681,NLI,PNT4,replace,1,cô ấy,bả mới,2,2,True,standard_word,Pronouns,bả; cổ,PhuYen; QuangNam; QuangNgai
NLI_7681,NLI,PNT4,replace,2,mới tháng,thắng,2,1,False,none,Noise/Non-linguistic,,
NLI_7691,NLI,PNN,replace,0,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,NamBo
NLI_7691,NLI,PNT1,replace,0,tôi,tau,1,1,True,standard_word,Pronouns,choa,ThanhHoa
NLI_7691,NLI,PNT2,replace,0,tôi đã,tau đạ,2,2,False,none,Multi-word idiom,,
NLI_7691,NLI,PNT3,replace,0,tôi đã,tui đạ,2,2,False,none,Pronouns,,
NLI_7691,NLI,PNT3,insert,1,,nhiều,0,1,False,none,Unknown,,
NLI_7691,NLI,PNT3,delete,2,dày dặn,,2,0,False,none,Unknown,,
NLI_7691,NLI,PNT3,replace,3,qua,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
NLI_7691,NLI,PNT4,replace,0,tôi,tui,1,1,True,dialect_phrase,Pronouns,tôi,PhuYen; QuangNgai
NLI_7826,NLI,PNB,replace,0,cô,bà,1,1,True,dialect_phrase,Kinship/Honorific terms,bà,BacBo
NLI_7826,NLI,PNB,delete,1,được,,1,0,False,none,Unknown,,
NLI_7826,NLI,PNN,replace,0,mẹ,má,1,1,False,none,Kinship/Honorific terms,,
NLI_7826,NLI,PNN,replace,1,cô ấy,cổ,2,1,True,dialect_phrase,Pronouns,cô ấy,NamBo
NLI_7826,NLI,PNN,delete,2,được,,1,0,False,none,Unknown,,
