sample_id,task,target_dialect,standard_span,dialect_span,category,nll_baseline,nll_swapped,delta_nll_swap
NLI_6155,NLI,PNT3,nào làm,mô mần,Interrogatives,4.150781631469727,5.7408976554870605,1.590116024017334
NLI_6155,NLI,PNT3,điều đó,cấy nớ,Demonstratives/Deixis,4.150781631469727,5.259926795959473,1.109145164489746
NLI_6155,NLI,PNT4,nào,mô,Interrogatives,4.150781631469727,5.734351634979248,1.5835700035095217
NLI_6155,NLI,PNT4,điều đó,chuyện nớ,Demonstratives/Deixis,4.150781631469727,5.053611755371094,0.9028301239013672
NLI_6169,NLI,PNN,khi,lúc,Connectives/Aspect markers,4.02081298828125,4.257785797119141,0.2369728088378906
NLI_6169,NLI,PNN,cô ấy,cổ,Pronouns,4.02081298828125,4.539401531219482,0.5185885429382324
NLI_6169,NLI,PNT1,ấy,nứ,Demonstratives/Deixis,4.02081298828125,4.710348129272461,0.6895351409912109
NLI_6169,NLI,PNT2,sợ hãi,hại,Predicate vocabulary,4.02081298828125,4.661752223968506,0.6409392356872559
NLI_6169,NLI,PNT3,sợ hãi,hại,Predicate vocabulary,4.02081298828125,4.661752223968506,0.6409392356872559
NLI_6169,NLI,PNT3,cô ấy,ả nớ,Pronouns,4.02081298828125,5.0173420906066895,0.9965291023254396
NLI_6169,NLI,PNT4,cô ấy,cổ,Pronouns,4.02081298828125,4.539401531219482,0.5185885429382324
NLI_6280,NLI,PNN,tiêm,chích,Predicate vocabulary,3.2850639820098877,3.624078750610352,0.3390147686004638
NLI_6280,NLI,PNT4,em,con,Kinship/Honorific terms,3.2850639820098877,3.4055304527282715,0.1204664707183837
NLI_6323,NLI,PNT2,đã,đạ,Connectives/Aspect markers,5.002483367919922,5.4099555015563965,0.4074721336364746
NLI_6323,NLI,PNT3,vào,vô,Connectives/Aspect markers,5.002483367919922,5.364875793457031,0.3623924255371094
NLI_6350,NLI,PNT3,người,đứa,Predicate vocabulary,4.70228385925293,4.621488094329834,-0.0807957649230957
NLI_6350,NLI,PNT3,gái,cấy,Negation/Function words,4.70228385925293,5.325140476226807,0.622856616973877
NLI_6350,NLI,PNT4,người,đứa,Predicate vocabulary,4.70228385925293,4.621488094329834,-0.0807957649230957
NLI_6594,NLI,PNN,không,hông,Negation/Function words,3.1165406703948975,3.692495346069336,0.5759546756744385
NLI_6594,NLI,PNT2,không,nỏ,Negation/Function words,3.1165406703948975,4.894726276397705,1.7781856060028076
NLI_6594,NLI,PNT2,này,ni,Demonstratives/Deixis,3.1165406703948975,4.696040630340576,1.5794999599456787
NLI_6594,NLI,PNT3,không,nỏ có,Negation/Function words,3.1165406703948975,4.822784900665283,1.7062442302703855
NLI_6594,NLI,PNT3,này,ni,Demonstratives/Deixis,3.1165406703948975,4.696040630340576,1.5794999599456787
NLI_6637,NLI,PNB,câu hỏi,thắc mắc,Predicate vocabulary,4.569842338562012,4.811822891235352,0.2419805526733398
NLI_6637,NLI,PNB,trả lời,giải đáp,Idiomatic expressions,4.569842338562012,4.5293803215026855,-0.0404620170593261
NLI_6637,NLI,PNN,cô,cổ,Pronouns,4.569842338562012,5.299084663391113,0.7292423248291016
NLI_6637,NLI,PNN,mặc,bận,Predicate vocabulary,4.569842338562012,5.032848358154297,0.4630060195922851
NLI_6637,NLI,PNT2,đã,đạ,Connectives/Aspect markers,4.569842338562012,5.290776252746582,0.7209339141845703
NLI_6637,NLI,PNT3,vấn đề,chuyện,Predicate vocabulary,4.569842338562012,4.698182106018066,0.1283397674560547
NLI_6637,NLI,PNT3,cô,lạo,Pronouns,4.569842338562012,5.381629467010498,0.8117871284484863
NLI_6637,NLI,PNT3,đã,đạ,Connectives/Aspect markers,4.569842338562012,5.290776252746582,0.7209339141845703
NLI_6854,NLI,PNN,điên rồ,tửng,Predicate vocabulary,4.384424686431885,5.197866439819336,0.8134417533874512
NLI_6854,NLI,PNT1,gì,chi,Interrogatives,4.384424686431885,4.94251012802124,0.5580854415893555
NLI_6854,NLI,PNT2,gì,chi,Interrogatives,4.384424686431885,4.94251012802124,0.5580854415893555
NLI_6854,NLI,PNT3,mong,trông,Predicate vocabulary,4.384424686431885,3.9800641536712646,-0.4043605327606201
NLI_6854,NLI,PNT3,điều gì,cấy chi,Interrogatives,4.384424686431885,4.973068714141846,0.5886440277099609
NLI_6854,NLI,PNT3,thật,thiệt,Connectives/Aspect markers,4.384424686431885,4.803817272186279,0.4193925857543945
NLI_6960,NLI,PNN,ngay lập tức,liền,Predicate vocabulary,3.737409830093384,4.097353458404541,0.3599436283111572
NLI_6960,NLI,PNN,cô ấy,cổ,Pronouns,3.737409830093384,4.379660606384277,0.6422507762908936
NLI_6960,NLI,PNT1,lập tức,luôn,Predicate vocabulary,3.737409830093384,4.134441375732422,0.3970315456390381
NLI_6960,NLI,PNT2,ngay lập,tắp lự,Predicate vocabulary,3.737409830093384,4.561802864074707,0.8243930339813232
NLI_6960,NLI,PNT2,cô ấy,o nớ,Pronouns,3.737409830093384,4.667262077331543,0.9298522472381592
NLI_6960,NLI,PNT3,đã,đạ,Connectives/Aspect markers,3.737409830093384,3.977973699569702,0.2405638694763183
NLI_6960,NLI,PNT3,người phụ nữ đã,ả nớ đạ,Kinship/Honorific terms,3.737409830093384,4.6605305671691895,0.9231207370758056
NLI_6960,NLI,PNT3,ngay lập tức,liền,Predicate vocabulary,3.737409830093384,4.097353458404541,0.3599436283111572
NLI_6960,NLI,PNT3,chồng,dông,Kinship/Honorific terms,3.737409830093384,3.9956204891204834,0.2582106590270996
NLI_7176,NLI,PNN,tôi,tui,Pronouns,3.878715991973877,4.4870381355285645,0.6083221435546875
NLI_7176,NLI,PNN,không chạm,hông đụng,Negation/Function words,3.878715991973877,3.993849515914917,0.11513352394104
NLI_7176,NLI,PNN,vào,vô,Connectives/Aspect markers,3.878715991973877,4.556386947631836,0.677670955657959
NLI_7176,NLI,PNT1,tôi,tau,Pronouns,3.878715991973877,4.554220199584961,0.675504207611084
NLI_7176,NLI,PNT1,đâu,mô,Negation/Function words,3.878715991973877,4.327585697174072,0.4488697052001953
NLI_7176,NLI,PNT1,cho,chua,Predicate vocabulary,3.878715991973877,4.6805267333984375,0.8018107414245605
NLI_7176,NLI,PNT2,tôi,tui,Pronouns,3.878715991973877,4.4870381355285645,0.6083221435546875
NLI_7176,NLI,PNT2,không,nỏ,Negation/Function words,3.878715991973877,4.170997142791748,0.2922811508178711
NLI_7176,NLI,PNT2,vào,vô,Connectives/Aspect markers,3.878715991973877,4.556386947631836,0.677670955657959
NLI_7176,NLI,PNT3,tôi,tau,Pronouns,3.878715991973877,4.554220199584961,0.675504207611084
NLI_7176,NLI,PNT3,không,nỏ,Negation/Function words,3.878715991973877,4.170997142791748,0.2922811508178711
NLI_7176,NLI,PNT3,vào,vô,Connectives/Aspect markers,3.878715991973877,4.556386947631836,0.677670955657959
NLI_7176,NLI,PNT3,"thân""","thân tau""",Pronouns,3.878715991973877,4.6295166015625,0.750800609588623
NLI_7176,NLI,PNT4,tôi,tui,Pronouns,3.878715991973877,4.4870381355285645,0.6083221435546875
NLI_7469,NLI,PNN,những gì,mấy chuyện,Predicate vocabulary,3.3308746814727783,3.7380855083465576,0.4072108268737793
NLI_7469,NLI,PNN,các,mấy,Negation/Function words,3.3308746814727783,3.80797266960144,0.4770979881286621
NLI_7469,NLI,PNT1,gì,chi,Interrogatives,3.3308746814727783,3.922442674636841,0.5915679931640625
NLI_7469,NLI,PNT2,gì,chi,Interrogatives,3.3308746814727783,3.922442674636841,0.5915679931640625
NLI_7469,NLI,PNT3,gì đã,chi đạ,Interrogatives,3.3308746814727783,4.250291347503662,0.9194166660308838
NLI_7469,NLI,PNT4,những gì đã,mấy chuyện,Predicate vocabulary,3.3308746814727783,3.874417543411255,0.5435428619384766
NLI_7469,NLI,PNT4,các,mấy,Negation/Function words,3.3308746814727783,3.80797266960144,0.4770979881286621
NLI_7469,NLI,PNT4,rằng,là,Connectives/Aspect markers,3.3308746814727783,3.3574419021606445,0.0265672206878662
NLI_7524,NLI,PNN,không,hông,Negation/Function words,6.138203144073486,6.362735748291016,0.2245326042175293
NLI_7524,NLI,PNT1,gì,chi,Interrogatives,6.138203144073486,6.93939208984375,0.8011889457702637
NLI_7524,NLI,PNT2,không,nỏ,Negation/Function words,6.138203144073486,6.702913761138916,0.5647106170654297
NLI_7524,NLI,PNT2,làm gì,mần chi,Interrogatives,6.138203144073486,7.019775390625,0.8815722465515137
NLI_7524,NLI,PNT3,không,nỏ,Negation/Function words,6.138203144073486,6.702913761138916,0.5647106170654297
NLI_7524,NLI,PNT3,làm gì,mần cấy chi,Interrogatives,6.138203144073486,6.645995140075684,0.5077919960021973
NLI_7524,NLI,PNT4,gì,chi,Interrogatives,6.138203144073486,6.93939208984375,0.8011889457702637
NLI_7530,NLI,PNN,chọn,lựa,Predicate vocabulary,4.1217265129089355,4.448103904724121,0.3263773918151855
NLI_7681,NLI,PNB,là,rằng,Connectives/Aspect markers,4.318942546844482,4.2541913986206055,-0.0647511482238769
NLI_7681,NLI,PNN,ngày,bữa,Predicate vocabulary,4.318942546844482,5.13779354095459,0.8188509941101074
NLI_7681,NLI,PNN,cô ấy,cổ,Pronouns,4.318942546844482,5.047988414764404,0.7290458679199219
NLI_7681,NLI,PNT1,cho,chua,Predicate vocabulary,4.318942546844482,4.601761341094971,0.2828187942504883
NLI_7681,NLI,PNT1,ấy,nứ,Demonstratives/Deixis,4.318942546844482,4.766924858093262,0.4479823112487793
NLI_7681,NLI,PNT2,ấy,nớ,Demonstratives/Deixis,4.318942546844482,4.740433692932129,0.4214911460876465
NLI_7681,NLI,PNT4,đã,nớ,Demonstratives/Deixis,4.318942546844482,4.918265342712402,0.5993227958679199
NLI_7681,NLI,PNT4,cô ấy,bả mới,Pronouns,4.318942546844482,4.968019962310791,0.6490774154663086
NLI_7691,NLI,PNN,tôi,tui,Pronouns,2.0734658241271973,3.096752405166626,1.0232865810394287
NLI_7691,NLI,PNT1,tôi,tau,Pronouns,2.0734658241271973,2.9666945934295654,0.8932287693023682
NLI_7691,NLI,PNT2,tôi đã,tau đạ,Pronouns,2.0734658241271973,3.7521257400512695,1.6786599159240725
NLI_7691,NLI,PNT3,tôi đã,tui đạ,Pronouns,2.0734658241271973,3.985344648361206,1.9118788242340088
NLI_7691,NLI,PNT3,qua,ni,Demonstratives/Deixis,2.0734658241271973,3.1756479740142822,1.102182149887085
NLI_7691,NLI,PNT4,tôi,tui,Pronouns,2.0734658241271973,3.096752405166626,1.0232865810394287
NLI_7826,NLI,PNB,cô,bà,Kinship/Honorific terms,3.4292545318603516,3.581319570541382,0.1520650386810302
NLI_7826,NLI,PNN,mẹ,má,Kinship/Honorific terms,3.4292545318603516,4.008652687072754,0.5793981552124023
NLI_7826,NLI,PNN,cô ấy,cổ,Pronouns,3.4292545318603516,4.416937351226807,0.9876828193664552
NLI_7826,NLI,PNT3,mẹ,mạ,Kinship/Honorific terms,3.4292545318603516,3.7215845584869385,0.2923300266265869
NLI_7826,NLI,PNT3,rằng,là,Connectives/Aspect markers,3.4292545318603516,3.5403480529785156,0.111093521118164
NLI_7826,NLI,PNT3,ấy đã,đạ,Connectives/Aspect markers,3.4292545318603516,4.155593395233154,0.7263388633728027
NLI_7858,NLI,PNN,việc,chuyện,Predicate vocabulary,3.750763416290283,3.7464640140533447,-0.0042994022369384
NLI_7858,NLI,PNT3,đã,đạ,Connectives/Aspect markers,3.750763416290283,4.026754856109619,0.2759914398193359
NLI_7858,NLI,PNT4,việc,chuyện,Predicate vocabulary,3.750763416290283,3.7464640140533447,-0.0042994022369384
NLI_7901,NLI,PNN,cô,con,Kinship/Honorific terms,4.0469794273376465,5.328399181365967,1.2814197540283203
NLI_7901,NLI,PNT2,cô,con,Kinship/Honorific terms,4.0469794273376465,5.328399181365967,1.2814197540283203
NLI_7901,NLI,PNT3,cô bé,ả nớ,Pronouns,4.0469794273376465,4.768186092376709,0.7212066650390625
QA_0268,QA,PNT3,các,mấy,Negation/Function words,4.642796516418457,4.944300651550293,0.3015041351318359
QA_0268,QA,PNT3,chứa,bỏ,Predicate vocabulary,4.642796516418457,4.774101257324219,0.1313047409057617
QA_0268,QA,PNT3,thế nào,răng,Interrogatives,4.642796516418457,5.6399736404418945,0.9971771240234376
QA_0572,QA,PNB,tác động,ảnh hưởng,Predicate vocabulary,3.609093427658081,3.5304114818573,-0.0786819458007812
QA_0572,QA,PNB,bởi,từ,Connectives/Aspect markers,3.609093427658081,3.473421812057495,-0.1356716156005859
QA_0572,QA,PNT2,thế nào,răng,Interrogatives,3.609093427658081,4.794902324676514,1.1858088970184326
QA_0572,QA,PNT3,thế nào,răng,Interrogatives,3.609093427658081,4.794902324676514,1.1858088970184326
QA_10410,QA,PNN,những việc,mấy chuyện,Negation/Function words,3.954020977020264,4.150204181671143,0.1961832046508789
QA_11800,QA,PNN,như thế nào,ra sao,Interrogatives,3.224625825881958,3.3646745681762695,0.1400487422943115
QA_11800,QA,PNN,sự việc,vụ,Predicate vocabulary,3.224625825881958,3.4616544246673584,0.2370285987854004
QA_11800,QA,PNT1,thế nào,răng,Interrogatives,3.224625825881958,4.411531925201416,1.186906099319458
QA_12019,QA,PNT1,nào,mô,Negation/Function words,2.97096848487854,3.503542184829712,0.5325736999511719
QA_1203,QA,PNT2,như thế nào,a răng,Interrogatives,5.720480918884277,6.939450263977051,1.2189693450927734
QA_1203,QA,PNT3,thế nào,răng,Interrogatives,5.720480918884277,6.696925640106201,0.9764447212219238
QA_12099,QA,PNN,và,với,Connectives/Aspect markers,3.6093571186065674,3.983330726623535,0.3739736080169678
QA_12099,QA,PNN,như thế nào đến,ra sao tới,Interrogatives,3.6093571186065674,3.968047857284546,0.3586907386779785
QA_12099,QA,PNT4,như thế nào đến,ra ren tới,Interrogatives,3.6093571186065674,4.5441436767578125,0.9347865581512452
QA_1224,QA,PNB,hiểu,biết được,Predicate vocabulary,4.3464250564575195,4.121564865112305,-0.2248601913452148
QA_1224,QA,PNT2,đó,nớ,Demonstratives/Deixis,4.3464250564575195,4.679205894470215,0.3327808380126953
QA_1224,QA,PNT2,nó,hấn,Pronouns,4.3464250564575195,4.781325817108154,0.4349007606506347
QA_1224,QA,PNT3,đó,nớ,Demonstratives/Deixis,4.3464250564575195,4.679205894470215,0.3327808380126953
QA_1224,QA,PNT3,nó,hắn,Pronouns,4.3464250564575195,4.683817386627197,0.3373923301696777
QA_12824,QA,PNN,vào,hồi,Connectives/Aspect markers,3.1132326126098633,3.245399236679077,0.1321666240692138
QA_12824,QA,PNN,như thế nào,ra sao,Interrogatives,3.1132326126098633,3.090388059616089,-0.0228445529937744
QA_12824,QA,PNT1,thế nào,răng,Interrogatives,3.1132326126098633,4.113382339477539,1.0001497268676758
QA_12824,QA,PNT2,vào,vô,Connectives/Aspect markers,3.1132326126098633,3.711565971374512,0.5983333587646484
QA_12824,QA,PNT2,như thế nào,a răng,Interrogatives,3.1132326126098633,4.067112922668457,0.9538803100585938
QA_12824,QA,PNT4,vào,hồi,Connectives/Aspect markers,3.1132326126098633,3.245399236679077,0.1321666240692138
QA_12824,QA,PNT4,thế nào,ren,Interrogatives,3.1132326126098633,4.0593414306640625,0.9461088180541992
QA_12824,QA,PNT4,các,mấy,Negation/Function words,3.1132326126098633,3.580564498901367,0.4673318862915039
QA_12824,QA,PNT4,tại,ở,Predicate vocabulary,3.1132326126098633,3.038381576538086,-0.0748510360717773
QA_13646,QA,PNN,như thế nào,ra sao,Interrogatives,2.362168550491333,2.5181708335876465,0.1560022830963134
QA_13646,QA,PNT1,thế nào,răng,Interrogatives,2.362168550491333,3.2691121101379395,0.9069435596466064
QA_13646,QA,PNT2,như thế nào,a răng,Interrogatives,2.362168550491333,3.2898690700531006,0.9277005195617676
QA_13646,QA,PNT3,và,với,Connectives/Aspect markers,2.362168550491333,2.644082546234131,0.2819139957427978
QA_13646,QA,PNT3,thế nào,răng,Interrogatives,2.362168550491333,3.2691121101379395,0.9069435596466064
QA_13646,QA,PNT3,và,với,Connectives/Aspect markers,2.362168550491333,2.644082546234131,0.2819139957427978
QA_13646,QA,PNT4,như thế nào,ra ren,Interrogatives,2.362168550491333,3.352289915084839,0.990121364593506
QA_13794,QA,PNN,khi,lúc,Connectives/Aspect markers,2.892192840576172,3.0212080478668213,0.1290152072906494
QA_13794,QA,PNT2,như thế nào,a răng,Interrogatives,2.892192840576172,4.127373695373535,1.2351808547973633
QA_13794,QA,PNT2,nó,hấn,Pronouns,2.892192840576172,3.605782985687256,0.713590145111084
QA_13794,QA,PNT4,thế nào,ren,Interrogatives,2.892192840576172,4.1967339515686035,1.3045411109924316
QA_13818,QA,PNN,như thế nào,làm sao,Interrogatives,3.28464674949646,3.5843048095703125,0.2996580600738525
QA_13818,QA,PNT2,thế nào,răng,Interrogatives,3.28464674949646,4.064706802368164,0.7800600528717041
QA_13818,QA,PNT3,rằng,là,Connectives/Aspect markers,3.28464674949646,3.4068524837493896,0.1222057342529296
QA_13818,QA,PNT3,thế nào,răng,Interrogatives,3.28464674949646,4.064706802368164,0.7800600528717041
QA_13818,QA,PNT4,như thế nào,ra ren,Interrogatives,3.28464674949646,4.091446399688721,0.8067996501922607
QA_14176,QA,PNT1,gì,chi,Interrogatives,2.5950567722320557,3.011908531188965,0.4168517589569092
QA_14176,QA,PNT2,gì,chi,Interrogatives,2.5950567722320557,3.011908531188965,0.4168517589569092
QA_14176,QA,PNT3,vào,ở,Predicate vocabulary,2.5950567722320557,2.6424269676208496,0.0473701953887939
QA_14176,QA,PNT3,và,với,Connectives/Aspect markers,2.5950567722320557,3.30961537361145,0.7145586013793945
QA_14176,QA,PNT3,đã,đạ,Connectives/Aspect markers,2.5950567722320557,3.2079784870147705,0.6129217147827148
QA_14176,QA,PNT3,gì,chi,Interrogatives,2.5950567722320557,3.011908531188965,0.4168517589569092
QA_14176,QA,PNT4,gì,chi,Interrogatives,2.5950567722320557,3.011908531188965,0.4168517589569092
QA_14184,QA,PNB,tại,ở,Predicate vocabulary,3.2110464572906494,3.1567015647888184,-0.054344892501831
QA_14184,QA,PNN,các,mấy,Negation/Function words,3.2110464572906494,3.2876124382019043,0.0765659809112548
QA_14184,QA,PNN,tại,ở,Predicate vocabulary,3.2110464572906494,3.1567015647888184,-0.054344892501831
QA_14184,QA,PNN,và,với,Connectives/Aspect markers,3.2110464572906494,3.392845392227173,0.1817989349365234
QA_14184,QA,PNT1,gì,chi,Interrogatives,3.2110464572906494,3.649465322494507,0.4384188652038574
QA_14184,QA,PNT2,đã,đạ,Connectives/Aspect markers,3.2110464572906494,3.616363525390625,0.4053170680999756
QA_14184,QA,PNT2,gì,chi,Interrogatives,3.2110464572906494,3.649465322494507,0.4384188652038574
QA_14184,QA,PNT3,các,mấy,Negation/Function words,3.2110464572906494,3.2876124382019043,0.0765659809112548
QA_14184,QA,PNT3,tại,ở,Predicate vocabulary,3.2110464572906494,3.1567015647888184,-0.054344892501831
QA_14184,QA,PNT3,và,với,Connectives/Aspect markers,3.2110464572906494,3.392845392227173,0.1817989349365234
QA_14184,QA,PNT3,gì,chi,Interrogatives,3.2110464572906494,3.649465322494507,0.4384188652038574
QA_14184,QA,PNT4,các,mấy,Negation/Function words,3.2110464572906494,3.2876124382019043,0.0765659809112548
QA_14184,QA,PNT4,gì,chi,Interrogatives,3.2110464572906494,3.649465322494507,0.4384188652038574
QA_14257,QA,PNB,xem,coi,Predicate vocabulary,2.9561779499053955,3.035088300704956,0.0789103507995605
QA_14257,QA,PNN,xem,coi,Predicate vocabulary,2.9561779499053955,3.035088300704956,0.0789103507995605
QA_14257,QA,PNT2,thế nào,răng,Interrogatives,2.9561779499053955,3.916303157806397,0.960125207901001
QA_14257,QA,PNT3,xem,coi,Predicate vocabulary,2.9561779499053955,3.035088300704956,0.0789103507995605
QA_14257,QA,PNT3,thế nào,răng,Interrogatives,2.9561779499053955,3.916303157806397,0.960125207901001
QA_14257,QA,PNT4,xem,coi,Predicate vocabulary,2.9561779499053955,3.035088300704956,0.0789103507995605
QA_14257,QA,PNT4,thế nào,ren,Interrogatives,2.9561779499053955,3.9778168201446538,1.0216388702392578
QA_14728,QA,PNB,trải,rải,Predicate vocabulary,3.545642375946045,3.4653940200805664,-0.0802483558654785
QA_14728,QA,PNB,trải,rải,Predicate vocabulary,3.545642375946045,3.4653940200805664,-0.0802483558654785
QA_14728,QA,PNN,vào,hồi,Connectives/Aspect markers,3.545642375946045,3.737749338150024,0.1921069622039795
QA_14728,QA,PNN,và,với,Connectives/Aspect markers,3.545642375946045,4.088944435119629,0.543302059173584
QA_14728,QA,PNN,như thế nào,ra sao,Interrogatives,3.545642375946045,3.510142087936402,-0.0355002880096435
QA_14728,QA,PNT2,vào,vô,Connectives/Aspect markers,3.545642375946045,4.144531726837158,0.5988893508911133
QA_14728,QA,PNT2,không,nỏ,Negation/Function words,3.545642375946045,3.585904359817505,0.0402619838714599
QA_14728,QA,PNT2,như thế nào,a răng,Interrogatives,3.545642375946045,4.391602993011475,0.8459606170654297
QA_14728,QA,PNT3,vào,vô,Connectives/Aspect markers,3.545642375946045,4.144531726837158,0.5988893508911133
QA_14728,QA,PNT3,và,với,Connectives/Aspect markers,3.545642375946045,4.088944435119629,0.543302059173584
QA_14728,QA,PNT3,thế nào,răng,Interrogatives,3.545642375946045,4.311848163604736,0.7662057876586914
QA_14728,QA,PNT4,thế nào,răng,Interrogatives,3.545642375946045,4.311848163604736,0.7662057876586914
QA_1521,QA,PNT1,thế nào,răng,Interrogatives,2.868987560272217,3.8933398723602295,1.0243523120880127
QA_1521,QA,PNT2,như thế nào,a răng,Interrogatives,2.868987560272217,3.821253776550293,0.9522662162780762
QA_1521,QA,PNT3,vào,vô,Connectives/Aspect markers,2.868987560272217,3.470147609710694,0.6011600494384766
QA_1521,QA,PNT3,như thế nào,a răng,Interrogatives,2.868987560272217,3.821253776550293,0.9522662162780762
QA_15627,QA,PNN,rằng,là,Connectives/Aspect markers,3.986991405487061,3.9822702407836914,-0.0047211647033691
QA_15627,QA,PNN,như thế nào,ra sao,Interrogatives,3.986991405487061,3.958820104598999,-0.0281713008880615
QA_15627,QA,PNT1,thế nào,răng,Interrogatives,3.986991405487061,4.828028202056885,0.8410367965698242
QA_15627,QA,PNT2,như thế nào,ra răng,Interrogatives,3.986991405487061,4.673788070678711,0.6867966651916504
QA_15627,QA,PNT3,đã,đạ,Connectives/Aspect markers,3.986991405487061,4.420858383178711,0.4338669776916504
QA_15627,QA,PNT3,rằng,là,Connectives/Aspect markers,3.986991405487061,3.9822702407836914,-0.0047211647033691
QA_15627,QA,PNT3,thế nào,răng,Interrogatives,3.986991405487061,4.828028202056885,0.8410367965698242
QA_15627,QA,PNT4,thế nào,ren,Interrogatives,3.986991405487061,4.8317484855651855,0.844757080078125
QA_15710,QA,PNN,các,mấy,Negation/Function words,3.7010421752929688,4.361870288848877,0.6608281135559082
QA_15710,QA,PNN,như thế nào,sao,Interrogatives,3.7010421752929688,4.470412254333496,0.7693700790405273
QA_15710,QA,PNT2,như thế nào,ơ răng,Interrogatives,3.7010421752929688,5.175101280212402,1.4740591049194336
QA_15710,QA,PNT3,các,mấy,Negation/Function words,3.7010421752929688,4.361870288848877,0.6608281135559082
QA_15710,QA,PNT3,thế nào,răng,Interrogatives,3.7010421752929688,5.1130757331848145,1.4120335578918457
QA_15710,QA,PNT4,như thế nào,ra ren,Interrogatives,3.7010421752929688,5.332388401031494,1.6313462257385254
QA_16173,QA,PNN,không,hông,Negation/Function words,2.8019204139709473,3.3066515922546387,0.5047311782836914
QA_16173,QA,PNT2,không,mà nỏ,Negation/Function words,2.8019204139709473,3.7297487258911137,0.927828311920166
QA_16173,QA,PNT2,thế nào,răng,Interrogatives,2.8019204139709473,4.036792278289795,1.2348718643188477
QA_16173,QA,PNT3,không,nỏ,Negation/Function words,2.8019204139709473,3.6058075428009033,0.803887128829956
QA_16173,QA,PNT3,thế nào,răng rựa,Interrogatives,2.8019204139709473,3.9767327308654785,1.1748123168945312
QA_16173,QA,PNT4,thế nào,răng,Interrogatives,2.8019204139709473,4.036792278289795,1.2348718643188477
QA_17724,QA,PNB,nào,gì,Interrogatives,3.830728054046631,3.847458600997925,0.0167305469512939
QA_17724,QA,PNN,đến,tới,Predicate vocabulary,3.830728054046631,3.957869529724121,0.1271414756774902
QA_17724,QA,PNN,vào,hồi,Connectives/Aspect markers,3.830728054046631,3.958733320236206,0.1280052661895752
QA_17724,QA,PNT1,nên đã,niên đả,Connectives/Aspect markers,3.830728054046631,4.4786458015441895,0.6479177474975586
QA_17724,QA,PNT2,vào,vô,Connectives/Aspect markers,3.830728054046631,4.588263511657715,0.757535457611084
QA_17724,QA,PNT2,vào,vô,Connectives/Aspect markers,3.830728054046631,4.588263511657715,0.757535457611084
QA_17724,QA,PNT4,đến,tới,Predicate vocabulary,3.830728054046631,3.957869529724121,0.1271414756774902
QA_17724,QA,PNT4,vào,vô,Connectives/Aspect markers,3.830728054046631,4.588263511657715,0.757535457611084
QA_17724,QA,PNT4,nào,mô,Interrogatives,3.830728054046631,4.1838698387146,0.3531417846679687
QA_17758,QA,PNT1,nào đã,mô đả,Interrogatives,3.263227939605713,4.120769023895264,0.8575410842895508
QA_17758,QA,PNT2,vào,vô,Connectives/Aspect markers,3.263227939605713,3.960265636444092,0.6970376968383789
QA_17758,QA,PNT2,vào,vô,Connectives/Aspect markers,3.263227939605713,3.960265636444092,0.6970376968383789
QA_17758,QA,PNT3,vào,vô,Connectives/Aspect markers,3.263227939605713,3.960265636444092,0.6970376968383789
QA_17758,QA,PNT3,vào,vô,Connectives/Aspect markers,3.263227939605713,3.960265636444092,0.6970376968383789
QA_17758,QA,PNT4,vào,vô,Connectives/Aspect markers,3.263227939605713,3.960265636444092,0.6970376968383789
QA_17769,QA,PNN,những,mấy,Negation/Function words,3.345465660095215,3.915557861328125,0.5700922012329102
QA_17769,QA,PNN,khi,lúc,Connectives/Aspect markers,3.345465660095215,3.6146507263183594,0.2691850662231445
QA_17769,QA,PNN,tình,ý,Predicate vocabulary,3.345465660095215,3.3888654708862305,0.0433998107910156
QA_17769,QA,PNN,đến,tới,Predicate vocabulary,3.345465660095215,3.3509840965270996,0.0055184364318847
QA_17769,QA,PNT1,gì,cấy chi,Interrogatives,3.345465660095215,4.270205020904541,0.9247393608093262
QA_17769,QA,PNT2,gì,chi,Interrogatives,3.345465660095215,4.012360572814941,0.6668949127197266
QA_17769,QA,PNT3,những,mấy,Negation/Function words,3.345465660095215,3.915557861328125,0.5700922012329102
QA_17769,QA,PNT3,đã làm gì khi,mần chi lúc,Interrogatives,3.345465660095215,4.479541301727295,1.13407564163208
QA_17769,QA,PNT3,họ,mấy người nớ,Pronouns,3.345465660095215,4.309716701507568,0.9642510414123536
QA_17769,QA,PNT4,gì,chi,Interrogatives,3.345465660095215,4.012360572814941,0.6668949127197266
QA_17769,QA,PNT4,đến,tới,Predicate vocabulary,3.345465660095215,3.3509840965270996,0.0055184364318847
QA_17771,QA,PNT2,điều gì,cấy chi,Interrogatives,3.675539970397949,3.9087748527526855,0.2332348823547363
QA_17771,QA,PNT3,nhìn thấy,ngó chộ,Predicate vocabulary,3.675539970397949,4.351813316345215,0.6762733459472656
QA_17771,QA,PNT3,gì,chi,Interrogatives,3.675539970397949,4.084956645965576,0.4094166755676269
QA_17771,QA,PNT4,gì,chi,Interrogatives,3.675539970397949,4.084956645965576,0.4094166755676269
QA_17926,QA,PNN,một số,mấy,Negation/Function words,3.657808303833008,4.002462387084961,0.3446540832519531
QA_17926,QA,PNT1,nào,mô,Negation/Function words,3.657808303833008,4.053875923156738,0.3960676193237304
QA_17926,QA,PNT4,một số,mấy,Negation/Function words,3.657808303833008,4.002462387084961,0.3446540832519531
